TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532556722	AT2G25000	AT2G25000.3	protein_coding	Pathogen-induced transcription factor. Forms protein complexes with itself and with WRKY40. Coexpression with WRKY18 or WRKY40 made plants more susceptible to both  P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two.		 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, regulation of defense response, regulation of transcription, DNA-templated, response to molecule of bacterial origin, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2084942	AT3G04670	AT3G04670.1	protein_coding	member of WRKY Transcription Factor; Group II-d	ATWRKY39; WRKY DNA-BINDING PROTEIN 39; WRKY39	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2066235	AT2G26530	AT2G26530.1	protein_coding	Pheromone receptor-like protein involved in the early elicitor signaling events which occur within minutes and include ion fluxes across the plasma membrane, activation of MPKs and the formation of ROS related to PGPS1 and WRKY33.	AR781	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, molecular function unknown, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo globular stage, plasma membrane, pollen, response to metal ion, root, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532554512	AT2G47090	AT2G47090.4	protein_coding	Ubiquitin E3 ligase. Regulates the stability of  WRKY33 to modulate the submergence response. Expression is repressed by hypoxia.	SR1	 nucleus, guard cell, nucleus, rescue of stalled ribosome, ubiquitin protein ligase activity	true
Gene:2196778	AT1G69810	AT1G69810.1	protein_coding	member of WRKY Transcription Factor; Group II-b	ATWRKY36; WRKY DNA-BINDING PROTEIN 36; WRKY36	 nucleus, DNA-binding transcription factor activity, guard cell, nucleus, protein binding, regulation of transcription, DNA-templated, root, sequence-specific DNA binding, stem	true
Gene:2137178	AT4G04450	AT4G04450.1	protein_coding	Member of WRKY Transcription Factor; Group II-b. Interacts with lncRNA APOLO to trigger root hair cell expansion in response to cold.Regulates expression of genes involved in leaf senescence.	ATWRKY42; WRKY42	 nucleus, DNA binding, DNA-binding transcription factor activity, flower, flowering stage, guard cell, negative regulation of transcription, DNA-templated, nucleus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding, transcription cis-regulatory region binding	true
Gene:2135737	AT4G12850	AT4G12850.1	protein_coding	Encodes one of four FRS (FAR1-RELATED SEQUENCE) factor-like genes in Arabidopsis.  FRS factors are characterized by having an N-terminal C2H2-type chelating motif of the WRKY- Glial Cell Missing1 family, a central core transposase domain of Mutator-like element transposases, and a C-terminal SWIM domain. The four FRF-like genes in  Arabidopsis share only the N-terminal motif with FRS proteins.	FAR1-RELATED SEQUENCES-RELATED FACTOR3; FRF3	 nucleus, guard cell, nucleus, protein binding	true
Gene:2170402	AT5G46350	AT5G46350.1	protein_coding	member of WRKY Transcription Factor; Group II-c	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 8; ATWRKY8; WRKY DNA-BINDING PROTEIN 8; WRKY8	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular response to hydrogen peroxide, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, defense response to virus, flower, flowering stage, guard cell, inflorescence meristem, leaf apex, nucleus, petal differentiation and expansion stage, petiole, pollen tube cell, positive regulation of response to salt stress, protein binding, regulation of transcription, DNA-templated, response to abscisic acid, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2204548	AT1G30650	AT1G30650.1	protein_coding	member of WRKY Transcription Factor; Group II-e	AR411; ATWRKY14; WRKY DNA-BINDING PROTEIN 14; WRKY14	 nucleus, DNA-binding transcription factor activity, central root cap of primary root, flower, lateral root cap of primary root, mature plant embryo stage, nucleus, petal differentiation and expansion stage, plant embryo cotyledonary stage, primary root tip, regulation of transcription, DNA-templated, root, seed, shoot apex, transcription cis-regulatory region binding	true
Gene:6532548598	AT4G12020	AT4G12020.7	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:6532559439	AT4G08470	AT4G08470.3	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002, 7(7):301.		 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein kinase activity, protein phosphorylation, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2063834	AT2G03340	AT2G03340.1	protein_coding	Encodes WRKY DNA-binding protein 3 (WRKY3).	WRKY DNA-BINDING PROTEIN 3; WRKY3	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, regulation of transcription, DNA-templated, root, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2052505	AT2G21900	AT2G21900.1	protein_coding	member of WRKY Transcription Factor; Group II-c	ATWRKY59; WRKY DNA-BINDING PROTEIN 59; WRKY59	 nucleus, DNA-binding transcription factor activity, nucleus, plant callus, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:2195164	AT1G66600	AT1G66600.1	protein_coding	A member of WRKY Transcription Factor; Group III. Involved in the regulation of plant responses to ABA and drought stress.	ABA OVERLY SENSITIVE MUTANT 3; ABO3; ATWRKY63; WRKY DNA-BINDING PROTEIN 63; WRKY63	 nucleus, DNA-binding transcription factor activity, abscisic acid-activated signaling pathway, flower, guard cell, nucleus, regulation of transcription, DNA-templated, root, seedling development stage, stem, transcription cis-regulatory region binding, vascular leaf, whole plant	true
Gene:2171156	AT5G22570	AT5G22570.1	protein_coding	member of WRKY Transcription Factor; Group III	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 38; ATWRKY38; WRKY DNA-BINDING PROTEIN 38; WRKY38	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flowering stage, hypocotyl, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo cotyledonary stage, protein binding, regulation of transcription, DNA-templated, root, salicylic acid mediated signaling pathway, seed, sepal, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:3440260	AT4G18170	AT4G18170.1	protein_coding	Member of WRKY Transcription Factor; Group II-c.  Involved in the activation of salicylic acid biosynthesis genes ICS1 and PBS3. In the ovule, it is expressed in hypodermal somatic cells and appears to play a role in supression of megasporocyte cell fate. In the leaf if is upstream of  FHY3  and regulates light-mediated leaf senescence.	ATWRKY28; WRKY DNA-BINDING PROTEIN 28; WRKY28	 nucleus, DNA-binding transcription factor activity, endosperm, flowering stage, guard cell, nucellus, nucleus, positive regulation of leaf senescence, regulation of cell fate specification, regulation of transcription, DNA-templated, sepal, sequence-specific DNA binding, stamen, stem	true
Gene:2128388	AT4G23550	AT4G23550.1	protein_coding	Encodes WRKY DNA-binding protein 29 (WRKY29). The mRNA is cell-to-cell mobile.	ATWRKY29; WRKY29	 nucleus, DNA-binding transcription factor activity, cell-to-cell mobile RNA, guard cell, nucleus, response to chitin, transcription cis-regulatory region binding	true
Gene:2096018	AT3G62340	AT3G62340.1	protein_coding	member of WRKY Transcription Factor; Group II-c	ATWRKY68; WRKY68	 nucleus, DNA-binding transcription factor activity, nucleus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding	false
Gene:6532555252	AT3G01080	AT3G01080.2	protein_coding	member of WRKY Transcription Factor; Group I		 nucleus, DNA-binding transcription factor activity, guard cell, nucleus, regulation of defense response, regulation of transcription, DNA-templated, sequence-specific DNA binding, stem	true
Gene:6532546891	AT4G12020	AT4G12020.8	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.		 cytoplasm, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:4515100882	AT1G66550	AT1G66550.2	protein_coding	member of WRKY Transcription Factor; Group III	ATWRKY67; WRKY DNA-BINDING PROTEIN 67; WRKY67	 nucleus, DNA-binding transcription factor activity, nucleus, regulation of transcription, DNA-templated, sequence-specific DNA binding, transcription cis-regulatory region binding	true
Gene:2039118	AT2G46400	AT2G46400.1	protein_coding	Encodes a WRKY transcription factor that contributes to the feedforward inhibition of osmotic/salt stress-dependent LR inhibition via regulation of ABA signaling and auxin   homeostasis.	ATWRKY46; WRKY DNA-BINDING PROTEIN 46; WRKY46	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular response to hypoxia, cis-regulatory region sequence-specific DNA binding, collective leaf structure, cotyledon, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, lateral root development, leaf apex, leaf lamina base, mature plant embryo stage, nucleolus, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of brassinosteroid mediated signaling pathway, regulation of jasmonic acid mediated signaling pathway, regulation of response to water deprivation, regulation of transcription, DNA-templated, response to bacterium, response to chitin, response to salicylic acid, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:1005714953	AT2G04880	AT2G04880.2	protein_coding	Encodes WRKY1, a member of the WRKY transcription factors in plants involved in disease resistance, abiotic stress, senescence as well as in some developmental processes.  WRKY1 is involved in the salicylic acid signaling pathway.  The crystal structure of the WRKY1 C-terminal domain revealed a zinc-binding site and identified the DNA-binding residues of WRKY1. The mRNA is cell-to-cell mobile.	ATWRKY1; WRKY1; ZAP1; ZINC-DEPENDENT ACTIVATOR PROTEIN-1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, response to salicylic acid, root, rosette leaf, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:2018051	AT1G62300	AT1G62300.1	protein_coding	Encodes a transcription factor WRKY6.  Regulates Phosphate1 (Pho1) expression in response to low phosphate (Pi) stress.	ATWRKY6; WRKY6	 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.12 twelve leaves visible stage, carpel, cellular response to boron-containing substance deprivation, cellular response to phosphate starvation, collective leaf structure, cotyledon, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, negative regulation of transcription, DNA-templated, nucleus, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plant sperm cell, pollen, protein binding, response to chitin, root, root hair cell, root tip, sepal, stamen, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:2118115	AT4G12020	AT4G12020.1	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.	ATWRKY19; MAPK/ERK KINASE KINASE 4; MAPKKK11; MEKK4; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11; WRKY19	 cytoplasm, chloroplast envelope, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:2059092	AT2G19190	AT2G19190.1	protein_coding	Encodes a receptor-like protein kinase that is involved in early defense signaling. Expression of this gene is strongly induced during leaf senescence.  It is a target of the transcription factor AtWRKY6.	FLG22-INDUCED RECEPTOR-LIKE KINASE 1; FRK1; SE- NESCENCE-INDUCED RECEPTOR-LIKE KINASE; SIRK	 extracellular region, defense response to bacterium, extracellular region, flowering stage, guard cell, kinase activity, protein binding, protein phosphorylation, sepal, stamen, stem	true
Gene:2179738	AT5G26170	AT5G26170.1	protein_coding	member of WRKY Transcription Factor; Group II-c.  Involved in jasmonic acid inducible defense responses.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 50; ATWRKY50; WRKY DNA-BINDING PROTEIN 50; WRKY50	 nucleus, DNA-binding transcription factor activity, defense response to fungus, guard cell, jasmonic acid mediated signaling pathway, nucleus, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:6532553229	AT5G07100	AT5G07100.3	protein_coding	Encodes WRKY DNA-binding protein 26 (WRKY26).		 nucleus, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, carpel, cauline leaf, cellular heat acclimation, cellular response to heat, collective leaf structure, cotyledon, endosperm, flowering stage, guard cell, hypocotyl, nucleus, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, stamen, stem, vascular leaf	true
Gene:6532547533	AT4G26640	AT4G26640.5	protein_coding	member of WRKY Transcription Factor; Group I		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, response to 1-aminocyclopropane-1-carboxylic acid, response to wounding, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532550076	AT4G04450	AT4G04450.2	protein_coding	member of WRKY Transcription Factor; Group II-b. Interacts with lncRNA APOLO to trigger root hair cell expansion in response to cold.		 nucleus, DNA binding, DNA-binding transcription factor activity, flower, flowering stage, guard cell, negative regulation of transcription, DNA-templated, nucleus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding, transcription cis-regulatory region binding	true
Gene:1006228298	AT2G23320	AT2G23320.2	protein_coding	Encodes WRKY DNA-binding protein 15 (WRKY15).	ATWRKY15; WRKY DNA-BINDING PROTEIN 15; WRKY15	 nucleus, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calmodulin binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, regulation of transcription, DNA-templated, response to chitin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2062948	AT2G46130	AT2G46130.1	protein_coding	member of WRKY Transcription Factor; Group II-c	ATWRKY43; WRKY DNA-BINDING PROTEIN 43; WRKY43	 nucleus, DNA-binding transcription factor activity, flower, hypocotyl, nucleus, petal differentiation and expansion stage, plant callus, protein binding, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:6532546193	AT4G26640	AT4G26640.6	protein_coding	member of WRKY Transcription Factor; Group I		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, regulation of transcription, DNA-templated, response to 1-aminocyclopropane-1-carboxylic acid, response to wounding, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532551372	AT5G45260	AT5G45260.3	protein_coding	Confers resistance to Ralstonia solanacearum. Similar to NBLS-TIR resistance genes,and also contains similarity to transcription factors. Interacts with pathogen effector protein AvrPop2.		 cytoplasm, ADP binding, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, cytoplasm, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2014399	AT1G54040	AT1G54040.1	protein_coding	Epithiospecifier protein, interacts with WRKY53. Involved in pathogen resistance and leaf senescence.	EPITHIOSPECIFIER PROTEIN; EPITHIOSPECIFYING SENESCENCE REGULATOR; ESP; ESR; TASTY	 nucleus, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to bacterium, enzyme regulator activity, flower, flower pedicel, flowering stage, glucosinolate catabolic process, guard cell, leaf, leaf apex, leaf lamina base, leaf senescence, mature plant embryo stage, nitrile biosynthetic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, response to jasmonic acid, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2079082	AT3G32090	AT3G32090.1	protein_coding	WRKY family transcription factor;(source:Araport11)		 DNA-binding transcription factor activity, cellular component unknown, regulation of transcription, DNA-templated, sequence-specific DNA binding	false
Gene:2025286	AT1G76960	AT1G76960.1	protein_coding	Unknown protein, contains WRKY40 binding motifs.		 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, biological process unknown, cauline leaf, collective leaf structure, cotyledon, flowering stage, guard cell, inflorescence meristem, leaf lamina base, mitochondrion, molecular function unknown, petal differentiation and expansion stage, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3436793	AT2G43280	AT2G43280.1	protein_coding	Encodes one of four FRS (FAR1-RELATED SEQUENCE) factor-like genes in Arabidopsis.  FRS factors are characterized by having an N-terminal C2H2-type chelating motif of the WRKY- Glial Cell Missing1 family, a central core transposase domain of Mutator-like element transposases, and a C-terminal SWIM domain. The four FRF-like genes in  Arabidopsis share only the N-terminal motif with FRS proteins.	FAR1-RELATED SEQUENCES-RELATED FACTOR4; FRF4	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
