TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:4010711880	AT1G30460	AT1G30460.2	protein_coding	Encodes AtCPSF30, the 30-KDa subunit of cleavage and polyadenylation specificity factor. AtCPSF30 is a probable processing endonuclease. Nucleus-localized RNA binding  protein capable of  interacting with itself and with calmodulin. Its RNA-binding  activity is inhibited by calmodulin in a calcium-dependent fashion.	ARABIDOPSIS THALIANA CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 30; ATCPSF30; CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 30; CPSF30; OXIDATIVE TOLERANT-6; OXT6	 nucleus, N6-methyladenosine-containing RNA binding, RNA binding, RNA processing, calmodulin binding, collective leaf structure, cytoplasm, endonuclease activity, endoribonuclease activity, flower, flower pedicel, flowering stage, guard cell, mRNA 3'-end processing, mRNA binding, mRNA cleavage and polyadenylation specificity factor complex, mRNA polyadenylation, mRNA splicing, via spliceosome, mature plant embryo stage, nucleoplasm, nucleus, petal differentiation and expansion stage, plant egg cell, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, positive regulation of plant-type hypersensitive response, positive regulation of programmed cell death, protein binding, regulation of alternative mRNA splicing, via spliceosome, regulation of mRNA polyadenylation, regulation of mRNA splicing, via spliceosome, regulation of salicylic acid mediated signaling pathway, response to oxidative stress, seed, sepal, shoot apex, vascular leaf	true
Gene:6532557770	AT5G22020	AT5G22020.3	protein_coding	Calcium-dependent phosphotriesterase superfamily protein;(source:Araport11)		 extracellular region, biosynthetic process, endoplasmic reticulum, extracellular region, guard cell, strictosidine synthase activity, vacuolar membrane	true
Gene:2041418	AT2G47010	AT2G47010.1	protein_coding	calcium/calcium/calmodulin-dependent Serine/Threonine-kinase;(source:Araport11)		 LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, mature plant embryo stage, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, shoot system, stamen, vascular leaf, vascular leaf senescent stage	true
Gene:2027868	AT1G73630	AT1G73630.1	protein_coding	EF hand calcium-binding protein family;(source:Araport11)		 nucleus, cultured plant cell, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, biological process unknown, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2031932	AT1G05630	AT1G05630.1	protein_coding	Encodes an inositol polyphosphate 5-phosphatase with phosphatase activity toward only Ins(1,4,5)P3.  Induced in response to ABA and wounding treatments. Expressed in young seedlings and flowers, while no transcripts were detectable in maturated roots, stems, and rosette leaves Modulates the development of cotyledon veins through its regulation of auxin homeostasis. Involved in blue light light–stimulated  increase in cytosolic calcium ion.	5PTASE13; ARABIDOPSIS THALIANA INOSITOL-POLYPHOSPHATE 5-PHOSPHATASE 13; AT5PTASE13; INOSITOL-POLYPHOSPHATE 5-PHOSPHATASE 13	 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT root, NOT rosette leaf, NOT stem, auxin homeostasis, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, gravitropism, guard cell, hypocotyl, inflorescence meristem, inositol phosphate dephosphorylation, inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity, inositol-1,4,5-trisphosphate 5-phosphatase activity, inositol-polyphosphate 5-phosphatase activity, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, phloem or xylem histogenesis, phosphatidylinositol dephosphorylation, phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen germination, pollen tube cell, response to abscisic acid, response to blue light, response to carbohydrate, response to nutrient, response to wounding, root, root development, root hair cell, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, sugar mediated signaling pathway, trichoblast, vascular leaf, vascular leaf senescent stage	true
Gene:2088333	AT3G16510	AT3G16510.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 nucleus, biological process unknown, guard cell, molecular function unknown, nucleus	true
Gene:3439464	AT4G26470	AT4G26470.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, collective leaf structure, cytoplasm, flower, flowering stage, guard cell, petal, petal differentiation and expansion stage, plasma membrane, pollen, pollen tube cell, root, stamen, stem	true
Gene:1006229112	AT5G04220	AT5G04220.2	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	ATSYTC; NTMC2T1.3; NTMC2TYPE1.3; SYNAPTOTAGMIN 3; SYT3; SYTC	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, endoplasmic reticulum, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, root, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1009022501	AT5G61810	AT5G61810.2	protein_coding	Encodes the predominant of three APC isoforms in Arabidopsis, a calcium-dependent mitochondrial ATP-Mg/Pi transporter.	APC1; ATP/PHOSPHATE CARRIER 1	 mitochondrion, ADP transmembrane transporter activity, ADP transport, AMP transmembrane transporter activity, AMP transport, ATP transmembrane transporter activity, ATP transport, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, anion transmembrane transport, calcium ion binding, calcium ion transmembrane transport, calcium ion transmembrane transporter activity, carpel, cation transmembrane transport, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleotide transmembrane transport, petal, petal differentiation and expansion stage, petiole, phosphate ion transmembrane transport, phosphate ion transmembrane transporter activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, transmembrane transport, vascular leaf, vascular leaf senescent stage, xenobiotic transmembrane transport	true
Gene:6532552034	AT1G67800	AT1G67800.5	protein_coding	Copine (Calcium-dependent phospholipid-binding protein) family;(source:Araport11)		 extracellular region, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, N-terminal protein myristoylation, carpel, cauline leaf, collective leaf structure, cotyledon, extracellular region, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo cotyledonary stage, plant sperm cell, pollen, positive regulation of abscisic acid-activated signaling pathway, protein binding, root, seed, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532558950	AT4G27790	AT4G27790.2	protein_coding	Calcium-binding EF hand family protein;(source:Araport11)		 L mature pollen stage, M germinated pollen stage, biological process unknown, calcium ion binding, carpel, collective leaf structure, endoplasmic reticulum, flower, flowering stage, petal, petal differentiation and expansion stage, pollen, pollen tube cell, sepal	true
Gene:2009491	AT1G22610	AT1G22610.1	protein_coding	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein;(source:Araport11)	MCTP6; MULTIPLE C2 DOMAIN AND TRANSMEMBRANE REGION PROTEIN 6	 nucleus, plasmodesma, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf vascular system, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2092290	AT3G19830	AT3G19830.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	NTMC2T5.2; NTMC2TYPE5.2	 guard cell	true
Gene:2139488	AT4G34460	AT4G34460.1	protein_coding	Encodes the heterotrimeric G-protein beta subunit and is involved in organ shape. A significant fraction of the protein is found in the ER.  Mutants carrying null alleles express similar fruit phenotypes, as seen in er plants, but differ from er in that the stem is only slightly shorter than that in the wild type, the pedicel is slightly longer than that in the wild type, and the leaves are rounder than those in er mutants. Gene is expressed in all tissues examined, with highest expression level found in siliques. It is involved in resistance to Plectosphaerella cucumerina. The predicted protein has two DWD motifs. It can bind to DDB1a in Y2H assays and may be involved in the formation of a CUL4-based E3 ubiquitin ligase.  It seems to be involved in the calcium-mediated response to extracellular ATP.	AGB1; ATAGB1; ELK4; ERECTA-LIKE 4; GTP BINDING PROTEIN BETA 1	 Cul4-RING E3 ubiquitin ligase complex, G protein-coupled receptor signaling pathway, G-protein gamma-subunit binding, GTPase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, defense response to fungus, endoplasmic reticulum, endoplasmic reticulum unfolded protein response, flower, flower pedicel, flowering stage, fruit development, guard cell, heterotrimeric G-protein complex, hydathode, hypocotyl, inflorescence meristem, jasmonic acid mediated signaling pathway, lateral root development, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant organ morphogenesis, plasma membrane, pollen, portion of vascular tissue, protein binding, reactive oxygen species metabolic process, regulation of root development, response to ethylene, response to extracellular stimulus, root, root development, rosette leaf, seed, seed germination, sepal, shoot apex, shoot system, stamen, stem, stomatal movement, vascular leaf, vascular leaf senescent stage	true
Gene:2175712	AT5G39400	AT5G39400.1	protein_coding	Calcium/lipid-binding (CaLB) phosphatase;(source:Araport11)	ATPTEN1; PHOSPHATASE AND TENSIN HOMOLOG DELETED ON CHROMOSOME TEN 1; PTEN1	 L mature pollen stage, M germinated pollen stage, N-terminal protein myristoylation, carpel, collective leaf structure, cytosol, dephosphorylation, flower, flowering stage, petal, petal differentiation and expansion stage, phosphatase activity, phosphatidylinositol dephosphorylation, phosphatidylinositol phosphate phosphatase activity, phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity, plant embryo, plant embryo globular stage, pollen, pollen development, pollen tube cell, protein tyrosine phosphatase activity, sepal, stamen	true
Gene:1009021111	AT1G50570	AT1G50570.2	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, molecular function unknown, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530297460	AT4G20260	AT4G20260.6	protein_coding	Encodes a Ca2+ and Cu2+ binding protein. N-terminal myristylation on glycine 2 appears to enable it to associate tightly with the plasma membrane. Recombinant PCaP1 interacts strongly with phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) and  PtdIns (3,4,5)P3, and weakly with PtdIns(3,5)P2 and PtdIns(4,5). It also interacts with calmodulin (CaM) in a calcium-dependent manner. CaM does not interfere with PCaP1 membrane localization but does weaken interactions between it and the PtdInsPs. PCaP1 has an apparent Kd of 10 uM for Cu2+ and can bind six ions per protein. Transcript levels for PCaP1 first fall and then rise following exposure to CuCl2. Mannitol, sorbitol, and the flg22 oligopeptide also increase expression levels. The mRNA is cell-to-cell mobile.	MDP25; MICROTUBULE-DESTABILIZING PROTEIN 25; PCAP1; PLASMA-MEMBRANE ASSOCIATED CATION-BINDING PROTEIN 1	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, N-terminal peptidyl-glycine N-myristoylation, N-terminal protein myristoylation, NOT response to cold, anchored component of plasma membrane, anther, calcium ion binding, calmodulin binding, carpel, cauline leaf, cell-to-cell mobile RNA, cellular response to copper ion, cellular response to iron ion, cellular response to magnesium ion, cellular response to magnesium starvation, cellular response to mannitol stimulus, cellular response to molecule of bacterial origin, cellular response to potassium ion, cellular response to salt stress, cellular response to sorbitol, collective leaf structure, copper ion binding, cortical microtubule organization, cotyledon, cultured plant cell, cytoplasmic microtubule, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, gynoecium, hypocotyl, inflorescence meristem, intracellular transport of virus, leaf, leaf apex, leaf epidermis, leaf lamina base, leaf vascular system, mature plant embryo stage, microtubule binding, negative regulation of microtubule polymerization, negative regulation of unidimensional cell growth, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol-3,4,5-trisphosphate binding, phosphatidylinositol-3,4-bisphosphate binding, phosphatidylinositol-3,5-bisphosphate binding, phosphatidylinositol-4,5-bisphosphate binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plasmodesma, pollen, pollen tube cell, positive regulation of microtubule depolymerization, protein binding, response to calcium ion, response to cold, response to water deprivation, root, root cortex, root endodermis, root epidermis, root hair cell, rosette leaf, seed, seed development stage, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, stomatal closure, vacuole, vascular bundle, vascular leaf, vascular leaf senescent stage	true
Gene:6532548318	AT1G48090	AT1G48090.5	protein_coding	calcium-dependent lipid-binding family protein;(source:Araport11)		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, extrinsic component of membrane, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasmodesma, pollen, pollen tube cell, protein retention in Golgi apparatus, protein targeting to vacuole, root, rosette leaf, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, trichome, vascular leaf, vascular leaf senescent stage	true
Gene:2126885	AT4G00140	AT4G00140.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)	EDA34; EMBRYO SAC DEVELOPMENT ARREST 34	 nucleus, nucleus, polar nucleus fusion	false
Gene:2139726	AT4G11610	AT4G11610.1	protein_coding	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein;(source:Araport11)	MCTP7; MULTIPLE C2 DOMAIN AND TRANSMEMBRANE REGION PROTEIN 7	 biological process unknown, collective leaf structure, flower, flowering stage, mitochondrion, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant sperm cell, receptacle, root, sepal, shoot apex, vesicle	true
Gene:2175995	AT5G17850	AT5G17850.1	protein_coding	CCX2 is a putative cation/Ca2+ exchange protein. It is located in the endoplasmic reticulum. It plays a role in salt induced calcium signaling. Loss of function results in decreased cytosolic and increased ER Ca2+ concentrations.	CATION/CA2+EXCHANGER2; CCX2	 chloroplast, L mature pollen stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, M germinated pollen stage, calcium ion transport, calcium:sodium antiporter activity, carpel, cation transmembrane transporter activity, cation transport, cation:cation antiporter activity, chloroplast, collective leaf structure, endoplasmic reticulum, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, mature plant embryo stage, membrane, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, response to osmotic stress, root, seed, sepal, shoot apex, stamen, stem, vascular leaf	false
Gene:6532551253	AT2G47370	AT2G47370.2	protein_coding	Calcium-dependent phosphotriesterase superfamily protein;(source:Araport11)		 extracellular region, biological process unknown, endoplasmic reticulum, extracellular region, guard cell, molecular function unknown	true
Gene:6532562132	AT3G23900	AT3G23900.4	protein_coding	Physically interacts with, and promotes canonical splicing of, transcripts encoding defense signaling proteins, including the key negative regulator of pattern recognition receptor  signaling complexes, CALCIUM-DEPENDENT PROTEIN KINASE 28 (CPK28). Upon immune  activation by Plant Elicitor Peptides (Peps), IRR is dephosphorylated, disrupting interaction with  CPK28 transcripts and resulting in accumulation of an alternative splice variant encoding a truncated CPK28 protein with impaired kinase activity and diminished function as a negative regulator.	IMMUNOREGULATORY RNA-BINDING PROTEIN; IRR	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, response to peptide, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6532552315	AT2G17990	AT2G17990.2	protein_coding	Calcium-dependent protein kinase 1 adaptor protein involved in vacuolar transport and lytic vacuole biogenesis.	ATCAP2; CALCIUM-DEPENDENT PROTEIN KINASE 1 ADAPTOR PROTEIN 2	 plasma membrane, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, late endosome membrane, leaf apex, leaf lamina base, lytic vacuole organization, mature plant embryo stage, negative gravitropism, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein binding, response to red or far red light, root, seed, sepal, shoot apex, shoot system, stamen, stem, vacuolar transport, vascular leaf, vascular leaf senescent stage	true
Gene:2129305	AT4G17615	AT4G17615.1	protein_coding	Member of AtCBL (Calcineurin B-like Calcium Sensor Proteins) family. Protein level is increased upon high salt, mannitol, and cold stresses. CBL1 interacts with CIPK23 and recruits the kinase to the plasma membrane where the substrate(s) of CIPK23 may reside. CBL1 localization is regulated by protein modification including myristolation and acylation.	ARABIDOPSIS THALIANA CALCINEURIN B-LIKE PROTEIN; ATCBL1; CALCINEURIN B-LIKE PROTEIN 1; CBL1; SCABP5; SOS3-LIKE CALCIUM BINDING PROTEIN 5	 plasma membrane, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, abscisic acid-activated signaling pathway, anther, calcium ion binding, calcium-mediated signaling, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, kinase binding, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube, pollen tube cell, pollen tube growth, portion of vascular tissue, potassium ion import across plasma membrane, protein binding, response to cold, response to osmotic stress, response to salt stress, response to water deprivation, root, root tip, rosette leaf, seed, sepal, shoot apex, stamen, stem, stigma, stomatal movement, vascular leaf	true
Gene:3437362	AT2G41860	AT2G41860.1	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 14; CPK14	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, collective leaf structure, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, sepal, stamen	true
Gene:4515101910	AT4G22120	AT4G22120.4	protein_coding	Calcium-permeable stretch activated cation channel.	CALCIUM PERMEABLE STRESS-GATED CATION CHANNEL 1; CSC1; OSCA1.2	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium activated cation channel activity, carpel, cation transport, cauline leaf, collective leaf structure, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mechanosensitive ion channel activity, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532551103	AT3G51850	AT3G51850.2	protein_coding	member of Calcium Dependent Protein KinaseThe mRNA is cell-to-cell mobile.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532545999	AT5G66210	AT5G66210.5	protein_coding	Calcium Dependent Protein Kinase. Functions in the BIK1 innate immune response pathway.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of defense response to bacterium, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein autophosphorylation, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, protein serine/threonine phosphatase activity, regulation of secondary shoot formation, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532551102	AT3G51850	AT3G51850.3	protein_coding	member of Calcium Dependent Protein KinaseThe mRNA is cell-to-cell mobile.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532560187	AT4G04720	AT4G04720.2	protein_coding	member of Calcium Dependent Protein Kinase		 plasma membrane, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, cultured plant cell, cytoplasm, cytosol, guard cell, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, plasma membrane, plasmodesma, protein autophosphorylation, protein binding, protein kinase activity, protein phosphatase binding, protein serine kinase activity, rosette leaf	true
