TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2115938	AT4G05450	AT4G05450.1	protein_coding	Iron-Sulfur (Fe-S) cluster gene,  plays a role in host and nonhost disease resistance by accumulation of defense-related metabolites.	ARABIDOPSIS MITOCHONDRIAL FERREDOXIN 1; ATMFDX1; MFDX1; MITOCHONDRIAL FERREDOXIN 1	 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytosol, electron transfer activity, electron transport chain, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube development, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005715177	AT1G67950	AT1G67950.4	protein_coding	ACD11 binding partner, negatively regulates ROS-mediated defense response.	BPA1-LIKE 2; BPL2	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532558859	AT4G02640	AT4G02640.3	protein_coding	Encodes a basic leucine zipper (bZIP) transcription factor AtbZIP10.  AtbZIP10 shuttles between the nucleus and the cytoplasm.  It binds consensus G- and C-box DNA sequences.  AtbZIP10 acts antagonistically with LSD1 in both pathogen-induced hypersensitive response and basal defense responses.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, positive regulation of seed maturation, positive regulation of transcription, DNA-templated, protein binding, protein heterodimerization activity, regulation of transcription, DNA-templated, response to molecule of oomycetes origin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532560442	AT5G45110	AT5G45110.2	protein_coding	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid.The mRNA is cell-to-cell mobile.		 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, root, salicylic acid binding, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2027588	AT1G56570	AT1G56570.1	protein_coding	Encodes a mitochondria-localized E+-type pentatricopeptide repeat protein involved in C to U editing in mitochondria and chloroplasts.  Functions in defense against necrotrophic fungi and abiotic stress tolerance.	PENTATRICOPEPTIDE REPEAT PROTEIN FOR GERMINATION ON NACL; PGN	 chloroplast, LP.02 two leaves visible stage, RNA binding, RNA modification, chloroplast, collective leaf structure, defense response to fungus, flower, flower pedicel, flowering stage, intracellular membrane-bounded organelle, mature plant embryo stage, mitochondrion, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant sperm cell, response to abscisic acid, response to glucose, response to salt stress, seed, shoot apex, shoot system, vascular leaf	false
Gene:2064929	AT2G39030	AT2G39030.1	protein_coding	Encodes a protein that acts as an ornithine N-delta-acetyltransferase, leading to the formation of N-delta-actetylornithine. This compound is likely used in plant defense and levels of it are increased in Arabidopsis plants in response to MeJA and ABA. The mRNA is cell-to-cell mobile.	N-ACETYLTRANSFERASE ACTIVITY 1; NATA1	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, N-acetyltransferase activity, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytoplasm, flowering stage, guard cell, hypocotyl, leaf apex, leaf lamina base, ornithine metabolic process, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plant sperm cell, portion of vascular tissue, response to jasmonic acid, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2054511	AT2G30750	AT2G30750.1	protein_coding	Putative cytochrome P450; together with CYP71A13 produces dihydrocamalexic acid (DHCA), the precursor to the defense-related compound camalexin, which accumulates in the intercellular  space and contributes to the resistance of mature Arabidopsis to P. syringae without directly inhibiting bacterial growth.	CYP71A12; CYTOCHROME P450, FAMILY 71, SUBFAMILY A, POLYPEPTIDE 12	 flowering stage, guard cell, heme binding, induced systemic resistance, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, response to bacterium, stamen, stem	true
Gene:1009022370	AT5G65210	AT5G65210.5	protein_coding	Encodes TGA1, a redox-controlled regulator of systemic acquired resistance.  TGA1 targets the activation sequence-1 (as-1) element of the promoter region of defense proteins. TGA1 are S-nitrosylated.	TGA1; TGACG SEQUENCE-SPECIFIC BINDING PROTEIN 1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, pollen, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:2012777	AT1G10300	AT1G10300.1	protein_coding	GTPase  involved in HA - and ABA-mediated signaling pathways, particularly during defense respnses to pathogens. A truncated version of NOG1-2 has been detected in Col-0, Ler-0, Rsch-4 ecotypes. Functions similarly to the paralogous gene NOG1-1.	NOG1-2	 nucleus, GTP binding, GTPase activity, anther, carpel, flower nectary, flowering stage, fruit, guard cell, hydathode, nucleus, petal differentiation and expansion stage, positive regulation of defense response to bacterium, stomatal movement	false
Gene:2019254	AT1G74360	AT1G74360.1	protein_coding	NILR1 encodes a serine/threonine kinase involved in defense response to nematodes.	GERMINATION REPRESSION AND CELL EXPANSION RECEPTOR-LIKE KINASE; GRACE; NEMATODE-INDUCED LRR-RLK 1; NILR1	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to nematode, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mitochondrion, multidimensional cell growth, petal, petal differentiation and expansion stage, plasma membrane, protein binding, protein phosphorylation, protein serine kinase activity, root, seed germination, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005715916	AT5G65210	AT5G65210.2	protein_coding	Encodes TGA1, a redox-controlled regulator of systemic acquired resistance.  TGA1 targets the activation sequence-1 (as-1) element of the promoter region of defense proteins. TGA1 are S-nitrosylated.	TGA1; TGACG SEQUENCE-SPECIFIC BINDING PROTEIN 1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to bacterium, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, nucleus, petal, petal differentiation and expansion stage, pollen, protein binding, regulation of transcription, DNA-templated, root, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:4010713136	AT5G16840	AT5G16840.3	protein_coding	Binds to ACD11 and fungal elicitor RxLR207. Regulates ROS mediated defense response.	BINDING PARTNER OF ACD11 1; BPA1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plastid, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532559430	AT4G02640	AT4G02640.4	protein_coding	Encodes a basic leucine zipper (bZIP) transcription factor AtbZIP10.  AtbZIP10 shuttles between the nucleus and the cytoplasm.  It binds consensus G- and C-box DNA sequences.  AtbZIP10 acts antagonistically with LSD1 in both pathogen-induced hypersensitive response and basal defense responses.		 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, positive regulation of seed maturation, positive regulation of transcription, DNA-templated, protein binding, protein heterodimerization activity, regulation of transcription, DNA-templated, response to molecule of oomycetes origin, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2102056	AT3G01310	AT3G01310.1	protein_coding	Encodes a functional VIP1/PPIP5K-type ATP-grasp kinase that is involved in both InsP6 to InsP7 conversion and InsP7 to InsP8 conversion, producing the InsP8 cofactor of the ASK1-COI1-JAZ-jasmonate co-receptor complex. It is the major isoform in plants, is required for jasmonate-dependent defenses, and plays an important role in plant defenses against necrotrophic fungi and insect herbivores.	ARABIDOPSIS HOMOLOG OF YEAST VIP1 1; ATVIP1; VIH2; VIP HOMOLOG2; VIP1; VIP1 HOMOLOG 1	 cytoplasm, cultured plant cell, 5-diphosphoinositol pentakisphosphate 3-kinase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, defense response to fungus, diphosphoinositol-pentakisphosphate kinase activity, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, inositol heptakisphosphate kinase activity, inositol hexakisphosphate 1-kinase activity, inositol hexakisphosphate 3-kinase activity, inositol hexakisphosphate 5-kinase activity, inositol hexakisphosphate kinase activity, inositol metabolic process, inositol phosphate biosynthetic process, inositol-1,3,4,5,6-pentakisphosphate kinase activity, jasmonic acid and ethylene-dependent systemic resistance, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of antifungal innate immune response, positive regulation of defense response to insect, positive regulation of vitamin E biosynthetic process, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3699511	AT3G49120	AT3G49120.1	protein_coding	Class III peroxidase Perx34. Expressed in roots, leaves and stems. Located in the cell wall. Involved in cell elongation. Expression activated by light. May play a role in generating H2O2 during defense response. The mRNA is cell-to-cell mobile.	ARABIDOPSIS THALIANA PEROXIDASE 34; ARABIDOPSIS THALIANA PEROXIDASE CB; ATPCB; ATPERX34; ATPRX34; PEROXIDASE 34; PEROXIDASE CB; PERX34; PRX34; PRXCB	 Golgi apparatus, cell wall, cytosol, extracellular region, vacuolar membrane, vacuole, apoplast, stem, cultured plant cell, seedling development stage, Golgi apparatus, NOT cytosol, apoplast, cell wall, cell-to-cell mobile RNA, cultured plant cell, cytosol, defense response, defense response to bacterium, defense response to fungus, extracellular region, guard cell, heme binding, pattern recognition receptor signaling pathway, peroxidase activity, plant-type cell wall, reactive oxygen species metabolic process, response to light stimulus, response to oxidative stress, root, rosette leaf, secretory vesicle, seedling development stage, stem, unidimensional cell growth, vacuolar membrane, vacuole, vascular leaf	true
Gene:6532545310	AT4G12560	AT4G12560.3	protein_coding	Encodes CPR1 (Constitutive Expresser of PR Genes 1, also known as CPR30), a F-Box protein that functions as a negative regulator of defense response and targets resistance proteins.		 cytoplasm, fruit, guard cell, inflorescence, leaf lamina vein, leaf trichome, negative regulation of defense response, negative regulation of protein catabolic process, nucleus, protein binding, protein ubiquitination, root, rosette leaf, seedling development stage, stem, whole plant	true
Gene:2018421	AT1G75380	AT1G75380.1	protein_coding	Encodes a nuclease involved in ABA-mediated callose deposition.  It has been shown to interact with JAZ proteins, binds to a jasmonic acid-responsive element (JARE) and repress AtJMT expression.	ATBBD1; BBD1; BIFUNCTIONAL NUCLEASE IN BASAL DEFENSE RESPONSE 1	 VCB complex, defense response to fungus, guard cell, negative regulation of transcription, DNA-templated, nuclease activity, nucleus, protein ubiquitination, regulation of histone deacetylation, sequence-specific DNA binding	true
Gene:1005715825	AT5G54250	AT5G54250.2	protein_coding	member of Cyclic nucleotide gated channel family, downstream component of the signaling pathways leading to HR resistance. mutant plants exhibit gene-for-gene disease resistance against avirulent Pseudomonas syringae despite the near-complete absence of the hypersensitive response (HR). Salicylic acid accumulation in dnd2 mutants is completely PAD4-independent.	ATCNGC4; CNGC4; CYCLIC NUCLEOTIDE-GATED CATION CHANNEL 4; DEFENSE, NO DEATH 2; DND2; HLM1	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calmodulin binding, carpel, cation transmembrane transporter activity, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, ion channel activity, leaf apex, leaf lamina base, mature plant embryo stage, membrane, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, pollen, seed, sepal, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3439912	AT4G03110	AT4G03110.1	protein_coding	Encodes a putative RNA-binding protein that is located in the cytoplasm and is involved in the hypersensitive response and positively regulates salicylic acid-mediated immunity.	ATBRN1; ATRBP-DR1; BRN1; BRUNO-LIKE 1; RBP-DR1; RNA-BINDING PROTEIN-DEFENSE RELATED 1	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, RNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mRNA catabolic process, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, positive regulation of salicylic acid mediated signaling pathway, regulation of photoperiodism, flowering, ribonucleoprotein complex, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2177491	AT5G50420	AT5G50420.1	protein_coding	O-fucosyltransferase family protein;(source:Araport11)	DEFECTIVE IN SYSTEMIC DEFENSE INDUCED BY ABIETANE DITERPENOID 1; DSA1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, peptide-O-fucosyltransferase activity, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532560491	AT4G03110	AT4G03110.3	protein_coding	Encodes a putative RNA-binding protein that is located in the cytoplasm and is involved in the hypersensitive response and positively regulates salicylic acid-mediated immunity.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, RNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mRNA catabolic process, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, positive regulation of salicylic acid mediated signaling pathway, regulation of photoperiodism, flowering, ribonucleoprotein complex, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2102066	AT3G01210	AT3G01210.1	protein_coding	ACD11 binding partner, may be involved in negative regulation of  ROS-mediated defense response.	BPA1 LIKE 6; BPL6	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714071	AT4G20380	AT4G20380.3	protein_coding	LSD1 monitors a superoxide-dependent signal and negatively regulates a plant cell death pathway. contains zinc-finger motifs. LSD1 negatively regulates a basal defense pathway that can act upstream or independently of both NIM1/NPR1 function and SA accumulation following avirulent or virulent pathogen challenge	LESION SIMULATING DISEASE 1; LSD1	 extracellular region, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aerenchyma formation, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of programmed cell death, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, protein binding, regulation of 1-aminocyclopropane-1-carboxylate metabolic process, regulation of ethylene-activated signaling pathway, regulation of hydrogen peroxide metabolic process, regulation of programmed cell death, response to cold, response to hypoxia, response to molecule of oomycetes origin, response to superoxide, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:1009022992	HRL1	HRL1	unknown	Mutants develop HR-like necrotic lesions and displays enhanced resistance to virulent bacterial and oomycete pathogens. Constitutively expresses SA- and ET/JA-responsive defense genes, accumulates elevated levels of ROS, SA and ethylene.No sequence reported as of 5/2020.	HRL1; HYPERSENSITIVE RESPONSE-LIKE LESION 1	 response to insect, response to insect	false
Gene:4010713135	AT5G16840	AT5G16840.2	protein_coding	Binds to ACD11 and fungal elicitor RxLR207. Regulates ROS mediated defense response.	BINDING PARTNER OF ACD11 1; BPA1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plastid, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2059092	AT2G19190	AT2G19190.1	protein_coding	Encodes a receptor-like protein kinase that is involved in early defense signaling. Expression of this gene is strongly induced during leaf senescence.  It is a target of the transcription factor AtWRKY6.	FLG22-INDUCED RECEPTOR-LIKE KINASE 1; FRK1; SE- NESCENCE-INDUCED RECEPTOR-LIKE KINASE; SIRK	 extracellular region, defense response to bacterium, extracellular region, flowering stage, guard cell, kinase activity, protein binding, protein phosphorylation, sepal, stamen, stem	true
Gene:2179738	AT5G26170	AT5G26170.1	protein_coding	member of WRKY Transcription Factor; Group II-c.  Involved in jasmonic acid inducible defense responses.	ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 50; ATWRKY50; WRKY DNA-BINDING PROTEIN 50; WRKY50	 nucleus, DNA-binding transcription factor activity, defense response to fungus, guard cell, jasmonic acid mediated signaling pathway, nucleus, regulation of transcription, DNA-templated, sequence-specific DNA binding	true
Gene:2166423	AT5G05680	AT5G05680.1	protein_coding	Encodes MOS7 (Modifier of snc1,7), homologous to human and Drosophila melanogaster nucleoporin Nup88.  Resides at the nuclear envelope. Modulates the nuclear concentrations of certain defense proteins regulates defense outputs.	EMB2789; EMBRYO DEFECTIVE 2789; MODIFIER OF SNC1,7; MOS7	 nucleus, LP.04 four leaves visible stage, cauline leaf, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, leaf apex, leaf lamina base, mRNA export from nucleus, mature plant embryo stage, nuclear envelope, nuclear pore, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, protein binding, protein export from nucleus, protein import into nucleus, ribosomal large subunit export from nucleus, ribosomal small subunit export from nucleus, root, seed, sepal, shoot apex, shoot system, stem, structural constituent of nuclear pore, systemic acquired resistance, vascular leaf	true
Gene:3699531	AT3G49110	AT3G49110.1	protein_coding	Class III peroxidase Perx33. Expressed in roots. Located in the cell wall. Involved in cell elongation. Expression activated by light.  May play a role in generating H2O2 during defense response. The mRNA is cell-to-cell mobile.	ATPCA; ATPRX33; PEROXIDASE 33; PEROXIDASE CA; PRX33; PRXCA	 extracellular region, vacuole, stem, cell-to-cell mobile RNA, cultured plant cell, cytosol, defense response, defense response to bacterium, defense response to fungus, extracellular region, guard cell, heme binding, pattern recognition receptor signaling pathway, peroxidase activity, plant-type cell wall, reactive oxygen species metabolic process, response to light stimulus, response to oxidative stress, root, rosette leaf, secretory vesicle, stem, unidimensional cell growth, vacuole	true
Gene:1009022135	AT4G20380	AT4G20380.5	protein_coding	LSD1 monitors a superoxide-dependent signal and negatively regulates a plant cell death pathway. contains zinc-finger motifs. LSD1 negatively regulates a basal defense pathway that can act upstream or independently of both NIM1/NPR1 function and SA accumulation following avirulent or virulent pathogen challenge	LESION SIMULATING DISEASE 1; LSD1	 extracellular region, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aerenchyma formation, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of programmed cell death, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, protein binding, regulation of 1-aminocyclopropane-1-carboxylate metabolic process, regulation of ethylene-activated signaling pathway, regulation of hydrogen peroxide metabolic process, regulation of programmed cell death, response to cold, response to hypoxia, response to molecule of oomycetes origin, response to superoxide, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
