TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:4010713136	AT5G16840	AT5G16840.3	protein_coding	Binds to ACD11 and fungal elicitor RxLR207. Regulates ROS mediated defense response.	BINDING PARTNER OF ACD11 1; BPA1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plastid, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532545683	AT4G19810	AT4G19810.2	protein_coding	ChiC encodes a Class V chitinase that is a part of glycoside hydrolase family 18 based on CAZy groupings. It appears to primarily act as an exochitinase in vitro where it predominantly cleaves a chitobiose (GlcNAc)2 residue from the non-reducing end of a chitin oligosaccharide. However, it shows some minor endochitinase activity in vitro, as well. A putative 24 amino-acid signal peptide may direct this protein to the secretory system and it has been detected in cell wall apoplastic fluid. RT-PCR experiments demonstrate that ChiC transcript levels are increased in response to abscisisc acid, jasmonic acid, and NaCl stress. Microarray results also suggest that transcript levels rise in response to osmotic stress, two fungal pathogens, a bacterial pathogen, and the elicitor flagellin.The mRNA is cell-to-cell mobile.		 extracellular region, LP.04 four leaves visible stage, cell wall, cell-to-cell mobile RNA, chitin binding, chitin catabolic process, chitinase activity, cotyledon, endochitinase activity, endosperm, exochitinase activity, extracellular region, flowering stage, guard cell, hypocotyl, petiole, plant embryo, plant embryo globular stage, response to abscisic acid, response to jasmonic acid, response to salt stress, root, rosette leaf, secretory vesicle, sepal, shoot apex, stamen, stem, vascular leaf	true
Gene:2142448	AT5G10380	AT5G10380.1	protein_coding	Encodes a RING finger domain protein with E3 ligase activity that is localized to the lipid rafts of the plasma membrane. Expression is increased in response to fungal pathogen. May be involved in regulation of programmed cell death by facilitating degredation of regulation of PDC activators. The mRNA is cell-to-cell mobile.	ARABIDOPSIS TÃ³XICOS EN LEVADURA 55; ATL55; ATRING1; RING1	 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of programmed cell death, programmed cell death, protein autoubiquitination, protein ubiquitination, response to bacterium, response to chitin, response to molecule of fungal origin, root, root tip, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin-protein transferase activity, vascular leaf, vascular leaf senescent stage	true
Gene:2174968	AT5G66850	AT5G66850.1	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.	MAPKKK5; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 5	 chloroplast, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase kinase kinase activity, carpel, cauline leaf, cellular response to chitin, chloroplast, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, obsolete activation of MAPK activity, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, regulation of defense response by callose deposition, regulation of defense response to bacterium, regulation of defense response to fungus, regulation of innate immune response, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714668	AT3G05710	AT3G05710.2	protein_coding	Encodes a member of SYP4 Gene Family that is a plant ortholog of the Tlg2/syntaxin16 Qa-SNARE.  Together with SYP42, it regulates the secretory and vacuolar transport pathways in the post-Golgi network and maintains the morphology of the Golgi apparatus and TGN and is required for extracellular resistance responses to a fungal pathogen.	ATSYP43; SYNTAXIN OF PLANTS 43; SYP43	 plant callus, Golgi apparatus, Golgi organization, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, SNAP receptor activity, SNARE binding, SNARE complex, carpel, cauline leaf, collective leaf structure, cotyledon, endomembrane system, endosome, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, integral component of membrane, intracellular protein transport, leaf apex, leaf lamina base, mature plant embryo stage, membrane fusion, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein secretion, regulation of defense response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, vacuolar transport, vascular leaf, vascular leaf senescent stage, vesicle docking, vesicle fusion	true
Gene:1009021812	AT3G45240	AT3G45240.2	protein_coding	Encodes a geminivirus Rep interacting kinase (GRIK; GRIK1/AT3G45240, GRIK2/AT5G60550). GRIKs are SnRK1 (SNF1-related kinases) activating kinases. Both GRIKs specifically bind to the SnRK1 catalytic subunit and phosphorylate the equivalent threonine residue in its activation loop in vitro. Involved in resistance to S. sclerotiorum, fungal sRNA target.	GEMINIVIRUS REP INTERACTING KINASE 1; GRIK1	 plasma membrane, L mature pollen stage, M germinated pollen stage, cytoplasm, guard cell, intracellular signal transduction, kinase activity, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, response to virus	true
Gene:6532549349	AT3G45240	AT3G45240.UORF1	uORF	Derives_from AT3G45240;(source:Araport11)		 L mature pollen stage, M germinated pollen stage, cytoplasm, guard cell, intracellular signal transduction, kinase activity, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, response to virus	true
Gene:6029959471	EDS11	EDS11	unknown	EDS11 is involved in basal defense response against the cereal ear blight fungal pathogen Fusarium culmorum.		 defense response to fungus	false
Gene:1006228061	AT2G29350	AT2G29350.2	protein_coding	Encodes a senescence associated protein required for resistance against fungal pathogens. Negative regulator of defense against bacterial pathogens. Induced by ROS. Required for defense against ROS and fungal pathogens most likely by activating anthocyanin biosynthesis.	SAG13; SENESCENCE-ASSOCIATED GENE 13	 mitochondrion, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, aging, alcohol dehydrogenase (NAD+) activity, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to insect, flower, flower pedicel, flowering stage, guard cell, inflorescence meristem, leaf, mitochondrion, peroxisome, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plasma membrane, pollen, regulation of defense response, rosette, rosette leaf, sepal, stamen, stem, vascular leaf	true
Gene:5019474591	LMS12	LMS12	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 12; LMS12	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:5019474598	LMS8	LMS8	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 8; LMS8	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:6532560505	AT5G44030	AT5G44030.2	protein_coding	Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling.The mRNA is cell-to-cell mobile.		 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cell wall thickening, NOT ethylene-activated signaling pathway, NOT jasmonic acid mediated signaling pathway, NOT salicylic acid mediated signaling pathway, carpel, cauline leaf, cell-to-cell mobile RNA, cellulose biosynthetic process, cellulose synthase (UDP-forming) activity, cellulose synthase activity, collective leaf structure, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, glycosyltransferase activity, guard cell, gynoecium, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall biogenesis, plant-type primary cell wall biogenesis, plant-type secondary cell wall biogenesis, plasma membrane, pollen, protein binding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, trichome, vascular leaf, vascular leaf senescent stage	true
Gene:4010713135	AT5G16840	AT5G16840.2	protein_coding	Binds to ACD11 and fungal elicitor RxLR207. Regulates ROS mediated defense response.	BINDING PARTNER OF ACD11 1; BPA1	 nucleus, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of plant-type hypersensitive response, nucleic acid binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, plastid, pollen, pollen tube cell, protein binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3715759	RPW2	RPW2	unknown	Genetic locus located on chromosome 3 conferring resistance to the fungal pathogen Erisyphe cichoracearum in Wa-1 ecotype. Col-5 is susceptible.RPW2 appears to be semi-dominant.	RPW2	 cellular component unknown, molecular function unknown, cellular component unknown, molecular function unknown	false
Gene:1006228606	AT3G25180	AT3G25180.2	protein_coding	Encodes a cytochrome P450 monooxygenase (CYP82G1) that catalyzes the production of two volatile homoterpenes, TMTT and DMNT, although it is only likely to produce TMTT in planta. TMTT can be involved in attracting predatory insects to protect Arabidopsis plants from herbivorous pests. Homoterpene synthesis is also stimulated by fungal elicitors which increase the transcript levels of CYP82G1.	CYP82G1; CYTOCHROME P450, FAMILY 82, SUBFAMILY G, POLYPEPTIDE 1	 chloroplast, (3E)-4,8-dimethyl-1,3,7-nonatriene synthase activity, 4,8,12-trimethyltrideca-1,3,7,11-tetraene synthase activity, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, chloroplast, collective leaf structure, defense response to fungus, defense response to insect, defense response to other organism, flower, flowering stage, guard cell, heme binding, iron ion binding, leaf apex, negative regulation of oviposition, petal, petal differentiation and expansion stage, plant embryo, plant embryo cotyledonary stage, plant embryo globular stage, response to bacterium, seed, sepal, stamen, terpene biosynthetic process, terpenoid biosynthetic process, vascular leaf	true
Gene:2148011	AT5G11270	AT5G11270.1	protein_coding	Encodes a homeodomain transcription factor involved in mediating resistance to infection by necrotrophic pathogens dependent on perception of jasmonic acid through COI1. Expressed in the nucleus. Downregulated upon fungal infection. Also involved in drought tolerance.	OCP3; OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	 chloroplast, DNA-binding transcription factor activity, RNA polymerase II-specific, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, abscisic acid-activated signaling pathway, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response, defense response to bacterium, defense response to fungus, defense response to oomycetes, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, jasmonic acid mediated signaling pathway, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, protein binding, regulation of abscisic acid-activated signaling pathway, regulation of defense response, regulation of defense response by callose deposition, regulation of jasmonic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, response to abscisic acid, response to fungus, response to water deprivation, root, seed, sepal, shoot apex, shoot system, stamen, stem, stomatal movement, vascular leaf, vascular leaf senescent stage	true
Gene:2194818	AT1G44830	AT1G44830.1	protein_coding	Encodes a nuclear-localized member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 15 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10.  Overexpression in cultured cells results in an increase in pectin deposition.ERF014 differentially regulates responses to bacterial and fungal  pathogens.	ATERF014; EPI1; ERF GENE CONFERRING POSTHARVEST LONGEVITY IMPROVEMENT 1; ERF TRANSCRIPTION FACTOR 14; ERF014	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, cauline leaf, collective leaf structure, epidermis, flower, flower pedicel, flowering stage, hypocotyl, inflorescence meristem, jasmonic acid and ethylene-dependent systemic resistance, lateral root cap of primary root, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, positive regulation of transcription, DNA-templated, primary root differentiation zone, primary root elongation zone, primary root tip, regulation of innate immune response, regulation of pectin biosynthetic process, root, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:2044756	AT2G35000	AT2G35000.1	protein_coding	ATL9 is an E3 ligase-like protein that is induced by chitin oligomers and contributes to fungal resistance.It differs from other members of the ATL family in that it has a PEST domain. It is a short lived protein that is subject to proteosome mediated degradation. It is expressed in many aerial tissues in a pattern that varies with developmental stage.	ARABIDOPSIS TOXICOS EN LEVADURA 9; ATL2G; ATL9	 extracellular region, defense response to fungus, endosperm, extracellular region, filament vascular system, flowering stage, fruit abscission zone, guard cell, hypocotyl, leaf vascular system, petal differentiation and expansion stage, petiole vascular system, plant sperm cell, protein ubiquitination, response to chitin, root, seed micropyle, stamen, stigma, ubiquitin-protein transferase activity	true
Gene:6532563713	AT3G20250	AT3G20250.2	protein_coding	Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3 Prime UTR of target mRNA transcripts. APUM5 is involved in susceptibility to CMV and is not required for bacterial or fungal pathogen resistance although its expression is induced upon bacterial and fungal infection. It is involved in the osmotic, salt, and drought stress responses.		 cytoplasm, 3'-UTR-mediated mRNA destabilization, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to virus, drought recovery, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, posttranscriptional regulation of gene expression, response to osmotic stress, response to salt stress, root, rosette leaf, seed, sepal, shoot apex, shoot system, single-stranded RNA binding, stamen, stem, vacuole, vascular leaf, vascular leaf senescent stage	false
Gene:2020547	AT1G70170	AT1G70170.1	protein_coding	Matrix metalloprotease. Expression induced by  fungal and bacterial pathogens. Mutants are late flowering with early senescence.	AT2-MMP; MATRIX METALLOPROTEINASE; MMP	 extracellular region, L mature pollen stage, M germinated pollen stage, anchored component of membrane, collagen catabolic process, developmental vegetative growth, endosperm, extracellular matrix, extracellular matrix organization, extracellular region, flower, flowering stage, guard cell, hypocotyl, metalloendopeptidase activity, negative regulation of leaf senescence, petal differentiation and expansion stage, pollen, pollen tube cell, regulation of photoperiodism, flowering, response to cadmium ion, response to jasmonic acid, response to salt stress, root, sepal, stamen, zinc ion binding	true
Gene:1005964078	VET1	VET1	unknown	Single genetic locus involved in Verticillium dahliae-tolerance.  The ecotype C-24 displays increased tolerance to this fungal pathogen, whereas Columbia responds to the pathogen by flowering early and then dying.No sequence reported as of 8/2020.	VERTICILLIUM DAHLIAE-TOLERANCE 1; VET1	 cellular component unknown, molecular function unknown, defense response, cellular component unknown, defense response, molecular function unknown	false
Gene:1009023006	DMR3	DMR3	unknown	Susceptible to downy mildew fungus Hyaloperonospora parasitica.Mutants showed resistance to fungal, bacterial pathogen with enhanced defense gene expression.	DMR3; DOWNY MILDEW RESISTANT 3	 cellular component unknown, molecular function unknown, response to bacterium, response to fungus, cellular component unknown, molecular function unknown, response to bacterium, response to fungus	false
Gene:5019474596	LMS6	LMS6	unknown	Genetic locus defined by mutation with increased susceptibility to fungal pathogens . No sequence reported as of 6/2020.	L. MACULANS-SUSCEPTIBLE 6; LMS6	 cellular component unknown, defense response to fungus, molecular function unknown	false
Gene:2124166	AT4G18780	AT4G18780.1	protein_coding	Encodes a member of the cellulose synthase family involved in secondary cell wall biosynthesis. Mutants have abnormal xylem formation, reduced cellulose content, and enhanced drought and osmotic stress tolerance.  Mediates resistance towards bacterial pathogens via ABA. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling.	ATCESA8; CELLULOSE SYNTHASE 8; CESA8; IRREGULAR XYLEM 1; IRX1; LEAF WILTING 2; LEW2	 cell wall, plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT cell wall thickening, NOT ethylene-activated signaling pathway, NOT jasmonic acid mediated signaling pathway, NOT salicylic acid mediated signaling pathway, carpel, cauline leaf, cell wall, cellulose biosynthetic process, cellulose synthase (UDP-forming) activity, cellulose synthase activity, collective leaf structure, defense response to bacterium, defense response to fungus, flower, flowering stage, glycosyltransferase activity, guard cell, gynoecium, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo globular stage, plant-type primary cell wall biogenesis, plant-type secondary cell wall biogenesis, plasma membrane, positive regulation of abscisic acid biosynthetic process, protein binding, response to osmotic stress, response to water deprivation, root, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, trans-Golgi network, trichome, vascular leaf, vascular leaf senescent stage	false
Gene:2075169	AT3G46530	AT3G46530.1	protein_coding	Confers resistance to the biotrophic oomycete, Peronospora parasitica. Encodes an NBS-LRR type R protein with a putative amino-terminal leucine zipper. Fungal protein ATR13 induces RPP13 gene expression and disease resistance. The mRNA is cell-to-cell mobile.	RECOGNITION OF PERONOSPORA PARASITICA 11; RECOGNITION OF PERONOSPORA PARASITICA 13; RPP11; RPP13	 cellular component unknown, cultured plant cell, ADP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, cellular component unknown, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, defense response, defense response to other organism, endosperm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type hypersensitive response, pollen, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2195813	AT1G51940	AT1G51940.1	protein_coding	Encodes a LysM-containing receptor-like kinase.  Induction of chitin-responsive genes by chitin treatment is not blocked in the mutant. Based on protein sequence alignment analysis, it has a typical RD signaling domain in its catalytic loop and possesses autophosphorylation activity.It is required for the suppression of defense responses in absence of pathogen infection or upon abscisic acid treatment. Loss-of-function mutants display enhanced resistance to Botrytis cinerea and Pectobacterium carotovorum. Its expression is repressed by pathogen infection and biological elicitors and is induced abscisic acid.Expression is strongly repressed by elicitors and fungal infection, and is induced by the hormone abscisic acid (ABA). Insertional mutants show increased expression of PHYTOALEXIN-DEFICIENT 3 (PAD3), enhanced resistance to Botrytis cinerea and Pectobacterium carotovorum infection and reduced physiological responses to ABA, suggesting that LYK3 is important for the cross-talk between signaling pathways activated by ABA and pathogens (PMID:24639336).	ATLYK3; LYK3; LYSM-CONTAINING RECEPTOR-LIKE KINASE 3	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, abscisic acid-activated signaling pathway, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, innate immune response, kinase activity, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, positive regulation of abscisic acid-activated signaling pathway, protein phosphorylation, response to abscisic acid, root, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, whole plant	true
Gene:1005715656	AT1G65060	AT1G65060.2	protein_coding	encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. mRNA levels are not induced in response to wounding or to fungal infection by P. parasitica.  mRNA is expressed in flowers, to a lesser degree in mature leaves and siliques and marginally in seedling roots and  bolting stems of mature plants.  The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, cinnamic acid and 5-OH-ferulic acid. At4CL3 was unable to use sinapic acid as substrate.	4-COUMARATE:COA LIGASE 3; 4CL3	 chloroplast, 4-coumarate-CoA ligase activity, CoA-ligase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT defense response to fungus, NOT response to wounding, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, phenylpropanoid metabolic process, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen exine formation, response to UV, seed, sepal, shoot apex, shoot system, stamen, vascular leaf, vascular leaf senescent stage	true
Gene:2015002	AT1G65060	AT1G65060.1	protein_coding	encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. mRNA levels are not induced in response to wounding or to fungal infection by P. parasitica.  mRNA is expressed in flowers, to a lesser degree in mature leaves and siliques and marginally in seedling roots and  bolting stems of mature plants.  The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, cinnamic acid and 5-OH-ferulic acid. At4CL3 was unable to use sinapic acid as substrate.	4-COUMARATE:COA LIGASE 3; 4CL3	 chloroplast, 4-coumarate-CoA ligase activity, CoA-ligase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT defense response to fungus, NOT response to wounding, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, phenylpropanoid metabolic process, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen exine formation, response to UV, seed, sepal, shoot apex, shoot system, stamen, vascular leaf, vascular leaf senescent stage	true
Gene:2057211	AT2G38470	AT2G38470.1	protein_coding	Member of the plant WRKY transcription factor family.  Regulates the antagonistic relationship between defense pathways mediating responses to P. syringae and necrotrophic fungal pathogens.  Located in nucleus. Involved in response to various abiotic stresses - especially salt stress. Regulates cytochrome P450 gene CYP94B1 to control apoplastic barrier formation in roots to confer salt tolerance.	ATWRKY33; WRKY DNA-BINDING PROTEIN 33; WRKY33	 nucleus, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, camalexin biosynthetic process, carpel, cauline leaf, cellular heat acclimation, cellular response to heat, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of autophagy, protein binding, regulation of transcription, DNA-templated, response to chitin, response to cold, response to heat, response to osmotic stress, response to salt stress, response to water deprivation, root, seed, sepal, shoot apex, stamen, stem, systemic acquired resistance, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	true
Gene:6532560772	AT4G19660	AT4G19660.2	protein_coding	Encodes NPR4, a ankyrin repeat BTB/POZ domain-containing  protein with 36% sequence identity with NPR1.  Mutants are more susceptible to the bacterial pathogen Pseudomonas syringe pv. tomato DC3000 and to the fungal pathogen Erysiphe cichoracearum, but do not differ markedly from wild type in interaction with virulent and avirulent strains of the oomycete Peronospora parasitica. NPR4 is required for basal defense against pathogens, and may be implicated in the cross-talk between the SA- and JA-dependent signaling pathways. NPR3 and NPR4 are receptors for the immune signal salicylic acid.		 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, response to bacterium, response to fungus, root, salicylic acid binding, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
