TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:6532546070	AT4G16890	AT4G16890.2	protein_coding	Encodes a Toll Interleukin1 receptor-nucleotide binding-Leu-  rich repeat-type resistance gene (TIR-NB-LRR-type) involved in the salicylic acid-dependent defense response pathway. Mutant plants constitutively express pathogenesis-related (PR) genes and are pathogen resistant. Resistance signaling in snc1 requires EDS1, MOS3 and PAD4.		 cytoplasm, ADP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NAD(P)+ nucleosidase activity, NAD+ nucleotidase, cyclic ADP-ribose generating, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, defense response to bacterium, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular membrane-bounded organelle, leaf apex, leaf lamina base, mature plant embryo stage, nucleotide binding, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, protein binding, response to auxin, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, trichome, vascular leaf, vascular leaf senescent stage	false
Gene:6532553966	AT1G55870	AT1G55870.4	protein_coding	Encodes a poly(A)-specific ribonuclease, AtPARN. Expression of AtPARN is upregulated by ABA or stress treatment. Mutant is hypersensitivity to salicylic acid as well as ABA. Functions with AGS1 to regulate the poly(A) status of mitochondrial mRNA.	ABA-HYPERSENSITIVE GERMINATION 2; AHG2; PARN	 nucleus, 3'-5'-exoribonuclease activity, RNA binding, cation binding, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, mature plant embryo stage, mitochondrion, nucleic acid binding, nucleus, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, poly(A)-specific ribonuclease activity, response to abscisic acid, response to osmotic stress, response to salicylic acid, response to salt stress, root, seed, sepal, shoot apex, shoot system, stem	true
Gene:2014199	AT1G64280	AT1G64280.1	protein_coding	This gene is a key regulator of the salicylic acid (SA)-mediated systemic acquired resistance (SAR) pathway. It is similar to the transcription factor inhibitor I kappa B, and contains ankyrin repeats. It confers resistance to the pathogens Pseudomonas syringae and Peronospora parasitica in a dosage-dependent fashion. Although transgenic Arabidopsis plants overexpressing NPR1 acquire enhanced sensitivity to SA and (benzothiadiazole) BTH, they display no obvious detrimental morphological changes and do not have elevated pathogenesis-related gene expression until activated by inducers or pathogens.	ARABIDOPSIS NONEXPRESSER OF PR GENES 1; ATNPR1; NIM1; NON-INDUCIBLE IMMUNITY 1; NONEXPRESSER OF PR GENES 1; NPR1; SAI1; SALICYLIC ACID INSENSITIVE 1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell death, collective leaf structure, cotyledon, cytoplasm, defense response to bacterium, defense response to fungus, extracellular ATP signaling, flower, flower pedicel, flowering stage, guard cell, hypocotyl, induced systemic resistance, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of defense response, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, regulation of systemic acquired resistance, response to bacterium, response to heat, response to hypoxia, response to insect, response to wounding, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2169408	AT5G06960	AT5G06960.1	protein_coding	Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.	OBF5; OCS-ELEMENT BINDING FACTOR 5; TGA5; TGACG MOTIF-BINDING FACTOR 5	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, defense response to other organism, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of transcription, DNA-templated, response to xenobiotic stimulus, root, salicylic acid mediated signaling pathway, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:2827560	AT2G17310	AT2G17310.1	protein_coding	Encodes an F-Box protein that regulates a novel induced defense response independent of both salicylic acid and systemic acquired resistance	SON1; SUPPRESSOR OF NIM1-1 1	 mitochondrion, SCF ubiquitin ligase complex, mitochondrion, molecular function unknown, protein ubiquitination, response to bacterium, response to fungus	true
Gene:2202063	AT1G11310	AT1G11310.1	protein_coding	A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO2 belongs to the clade IV, with AtMLO3, AtMLO6 and AtMLO12. The gene is expressed during early seedling growth, in roots, in vascular system of cotyledons and young leaves,and in fruit abscission zone; it was not expressed in anthers and pollen, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s). mlo resistance in A. thaliana does not involve the signaling molecules ethylene, jasmonic acid or salicylic acid, but requires a syntaxin, glycosyl hydrolase and ABC transporter. It is a novel virulence target of the P. syringae type III secreted effector HopZ2.	ATMLO2; MILDEW RESISTANCE LOCUS O 2; MLO2; PMR2; POWDERY MILDEW RESISTANT 2	 Golgi apparatus, plasmodesma, cultured plant cell, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, cotyledon vascular system, cultured plant cell, extracellular region, flower, flower pedicel, flowering stage, fruit abscission zone, guard cell, hypocotyl, inflorescence, inflorescence meristem, lateral root primordium, leaf apex, leaf lamina base, leaf vascular system, mature plant embryo stage, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, plasmodesma, pollen, response to fungus, root, root vascular system, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714953	AT2G04880	AT2G04880.2	protein_coding	Encodes WRKY1, a member of the WRKY transcription factors in plants involved in disease resistance, abiotic stress, senescence as well as in some developmental processes.  WRKY1 is involved in the salicylic acid signaling pathway.  The crystal structure of the WRKY1 C-terminal domain revealed a zinc-binding site and identified the DNA-binding residues of WRKY1. The mRNA is cell-to-cell mobile.	ATWRKY1; WRKY1; ZAP1; ZINC-DEPENDENT ACTIVATOR PROTEIN-1	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, response to salicylic acid, root, rosette leaf, salicylic acid mediated signaling pathway, seed, sepal, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage, zinc ion binding	true
Gene:1006229398	AT5G60410	AT5G60410.2	protein_coding	Encodes  a plant small ubiquitin-like modifier (SUMO) E3 ligase that is a focal controller of Pi starvation-dependent responses. Also required for SA and PAD4-mediated R gene signalling, which in turn confers innate immunity in Arabidopsis.  Also involved in the regulation of plant growth, drought responses and freezing tolerance. This latter effect is most likely due to SIZ1 dependent ABI5 sumoylation. Regulates leaf cell division and expansion through salicylic acid accumulation.  signaling	ATSIZ1; SAP AND MIZ1 DOMAIN- CONTAINING LIGASE1; SIZ1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT induced systemic resistance, jasmonic acid mediated signaling pathway, SUMO ligase activity, SUMO transferase activity, carpel, cauline leaf, cell division, cellular response to phosphate starvation, collective leaf structure, cotyledon, detection of phosphate ion, developmental growth, embryo sac development, flower, flower pedicel, flowering stage, guard cell, heat acclimation, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of flower development, negative regulation of systemic acquired resistance, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant ovule development, plant sperm cell, pollen, pollen tube guidance, protein binding, protein sumoylation, regulation of abscisic acid-activated signaling pathway, regulation of growth, regulation of nitrate assimilation, regulation of response to water deprivation, regulation of salicylic acid metabolic process, response to freezing, response to water deprivation, root, seed, sepal, shoot apex, shoot regeneration, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage, whole plant, zinc ion binding	true
Gene:1009021542	AT2G32690	AT2G32690.2	protein_coding	Glycine-rich protein similar in structure to GRP5. The expression of GRP23 is induced by HPA (cutin monomer, salicylic acid, and abscisic acid.	ATGRP23; GLYCINE-RICH PROTEIN 23; GRP23	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, response to abscisic acid, response to salicylic acid, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2044233	AT2G03760	AT2G03760.1	protein_coding	Encodes a brassinosteroid sulfotransferase. In vitro experiements show that this enzyme has a preference for 24-epibrassinosteroids, particularly 24-epicathasterone, but does not act on castasterone and brassinolide. It also shows sulfating activity toward flavonoids. It is differentially expressed during development, being more abundant in young seedlings and actively growing cell cultures. Expression is induced in response to salicylic acid and methyl jasmonate and bacterial pathogens.	ARABIDOPSIS THALIANA SULFOTRANSFERASE 1; ATSOT1; ATSOT12; ATST1; ATSULT202A1; RAR047; SOT12; ST; ST1; SULFOTRANSFERASE 1; SULFOTRANSFERASE 202A1; SULPHOTRANSFERASE 12; SULT202A1	 Golgi apparatus, cytoplasm, Golgi apparatus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT root, brassinosteroid metabolic process, brassinosteroid sulfotransferase activity, carpel, collective leaf structure, cotyledon, cytoplasm, defense response, flavonoid sulfotransferase activity, flower, flowering stage, guard cell, hypocotyl, leaf apex, leaf lamina base, petal, petal differentiation and expansion stage, petiole, pollen, response to salicylic acid, response to salt stress, root, sepal, shoot system, stamen, stem, sulfation, sulfotransferase activity, vascular leaf, vascular leaf senescent stage	true
Gene:2121665	AT4G23170	AT4G23170.1	protein_coding	Induced in response to Salicylic acid.Similar to receptor-like kinase 4 and 5. NPR1, a known positive regulator of the SA signaling pathway is responsible for the SA-dependent induction and constitutive repression of EP1 gene's basal expression. The mRNA is cell-to-cell mobile.	CRK9; CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 9; EP1	 extracellular region, apoplast, apoplast, cell-to-cell mobile RNA, extracellular region, guard cell, programmed cell death, response to salicylic acid, rosette leaf, secretory vesicle, systemic acquired resistance	true
Gene:1009021474	AT2G05520	AT2G05520.5	protein_coding	Encodes a glycine-rich protein that is expressed mainly in stems and leaves.  AtGRP3 functions in root size determination during development and in Al stress. mRNA levels are upregulated in response to ABA, salicylic acid and ethylene but downregulated in response to desiccation. The mRNA is cell-to-cell mobile.	ATGRP-3; GLYCINE-RICH PROTEIN 3; GRP-3	 extracellular region, seedling development stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, extracellular region, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, regulation of cell size, response to abscisic acid, response to aluminum ion, response to desiccation, response to ethylene, response to salicylic acid, root, root development, rosette leaf, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, unidimensional cell growth, vascular leaf, vascular leaf senescent stage	true
Gene:2030942	AT1G17980	AT1G17980.1	protein_coding	Encodes a poly(A) polymerase. Located in the nucleus.  It limits founder-cell recruitment to organ primordia and suppresses the salicylic acid-independent immune response downstream of EDS1/PAD4.	PAPS1; POLY(A) POLYMERASE 1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, RNA binding, RNA polyadenylation, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower development, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf development, leaf lamina base, mRNA polyadenylation, mature plant embryo stage, negative regulation of cell population proliferation, negative regulation of innate immune response, nucleus, petal, petal differentiation and expansion stage, petal formation, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, polynucleotide adenylyltransferase activity, protein binding, radicle, root, root vascular system, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2201169	AT1G23160	AT1G23160.1	protein_coding	Acyl acid amido synthetase involved in conjugation of an amino acid to a plant hormone, a reaction that regulates free hormone concentration and downstream responses. Can also conjugate chorismate, a precursor of aromatic amino acids and salicylic acid, to cysteine and glutamate, respectively.	GH3.7; GRETCHEN HAGEN 3.7	 nucleus, acid-amino acid ligase activity, chorismate biosynthetic process, conjugation, cytoplasm, nucleus, root	false
Gene:1005840139	CIM10	CIM10	unknown	a genetic locus involved in systemic acquired resistance. Mutant lines exhibit constitutive expression of PR1 promoter-reporter transgene and has high levels of salicylic acid. Genetically maps to chr 5 between markers DFR and LFY3.	CIM10; CONSTITUTIVE IMMUNITY 10	 cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway, cellular component unknown, molecular function unknown, systemic acquired resistance, salicylic acid mediated signaling pathway	false
Gene:6530297418	AT4G15760	AT4G15760.2	protein_coding	Encodes a protein with similarity to monooxygenases that are known to degrade salicylic acid (SA).	MO1; MONOOXYGENASE 1	 mitochondrion, FAD binding, endoplasmic reticulum, guard cell, mitochondrion, plant callus, response to fungus	true
Gene:6532555234	AT2G28230	AT2G28230.2	protein_coding	Encodes one of the subunits of the head domain of the MEDIATOR complex. The complex conveys transcriptional signals by acting as an intermediary between transcription factors and RNA polymerase II. Together with MED18, MED20 is proposed to control the balance of salicylic acid and jasmonate associated defense pathways. It is involved in miRNA biogenesis by recruiting Pol II to promoters of miRNA genes.	MED20; MED20A; MEDIATOR 20; MEDIATOR 20A	 nucleus, guard cell, mediator complex, nucleus, positive regulation of transcription by RNA polymerase II, production of miRNAs involved in gene silencing by miRNA, protein binding, regulation of defense response to fungus, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, transcription coactivator activity, transcription coregulator activity	true
Gene:2012099	AT1G55870	AT1G55870.1	protein_coding	Encodes a poly(A)-specific ribonuclease, AtPARN. Expression of AtPARN is upregulated by ABA or stress treatment. Mutant is hypersensitivity to salicylic acid as well as ABA. Functions with AGS1 to regulate the poly(A) status of mitochondrial mRNA.	ABA-HYPERSENSITIVE GERMINATION 2; AHG2; ARABIDOPSIS THALIANA POLY(A) RIBONUCLEASE; ATPARN; PARN	 3'-5'-exoribonuclease activity, RNA binding, cation binding, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, mature plant embryo stage, mitochondrion, nucleic acid binding, nucleus, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, poly(A)-specific ribonuclease activity, response to abscisic acid, response to osmotic stress, response to salicylic acid, response to salt stress, root, seed, sepal, shoot apex, shoot system, stem	true
Gene:2153191	AT5G45110	AT5G45110.1	protein_coding	Encodes NPR3, a paralog of NPR1.  Involved in negative regulation of defense responses against bacterial and oomycete pathogens.  npr3 mutants has elevated level of PR1 expression.  Interacts with TGA2, TGA3, TGA5 and TGA6 in yeast two hybrid assays. NPR3 and NPR4 are receptors for the immune signal salicylic acid. The mRNA is cell-to-cell mobile.	ATNPR3; NPR1-LIKE PROTEIN 3; NPR3	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cell-to-cell mobile RNA, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, identical protein binding, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein binding, protein ubiquitination, regulation of jasmonic acid mediated signaling pathway, regulation of salicylic acid mediated signaling pathway, root, salicylic acid binding, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:6532548722	AT4G05320	AT4G05320.8	protein_coding	One of five polyubiquitin genes in A. thaliana.  These genes encode the highly conserved 76-amino acid protein ubiquitin that is covalently attached to substrate proteins targeting most for degradation. Polyubiquitin genes are characterized by the presence of tandem repeats of the 228 bp that encode a ubiquitin monomer. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid.The mRNA is cell-to-cell mobile.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, aging, carpel, cauline leaf, cell-to-cell mobile RNA, cellular protein modification process, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, juvenile vascular leaf, leaf apex, leaf lamina base, mRNA binding, mature plant embryo stage, modification-dependent protein catabolic process, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, protein tag, protein ubiquitination, response to salicylic acid, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, ubiquitin protein ligase binding, vascular leaf, vascular leaf senescent stage	true
Gene:2041242	AT2G22370	AT2G22370.1	protein_coding	Encodes a subunit of the mediator complex that affects flowering time and floral organ formation through FLOWERING LOCUS C (FLC) and AGAMOUS (AG). Together with MED20, another subunit of the head domain of MEDIATOR, MED18 is proposed to control the balance of salicylic acid and jasmonate associated defense pathways.	MED18; MEDIATOR 18	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, carpel development, cauline leaf, collective leaf structure, core mediator complex, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, mediator complex, negative regulation of transcription, DNA-templated, nucleus, petal, petal development, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, production of miRNAs involved in gene silencing by miRNA, protein binding, regulation of DNA-templated transcription, elongation, regulation of DNA-templated transcription, initiation, regulation of DNA-templated transcription, termination, regulation of defense response to fungus, regulation of histone H3-K36 trimethylation, regulation of photoperiodism, flowering, regulation of salicylic acid mediated signaling pathway, regulation of timing of transition from vegetative to reproductive phase, regulation of transcription by RNA polymerase II, regulation of transcription, DNA-templated, regulation of vernalization response, response to abscisic acid, response to ethylene, root, seed, sepal, sepal development, shoot apex, shoot system, specification of floral organ number, stamen, stamen development, stem, termination of RNA polymerase II transcription, transcription coregulator activity, vascular leaf, vascular leaf senescent stage	true
Gene:2062798	AT2G28230	AT2G28230.1	protein_coding	Encodes one of the subunits of the head domain of the MEDIATOR complex. The complex conveys transcriptional signals by acting as an intermediary between transcription factors and RNA polymerase II. Together with MED18, MED20 is proposed to control the balance of salicylic acid and jasmonate associated defense pathways. It is involved in miRNA biogenesis by recruiting Pol II to promoters of miRNA genes.	MED20; MED20A; MEDIATOR 20; MEDIATOR 20A	 nucleus, guard cell, mediator complex, nucleus, positive regulation of transcription by RNA polymerase II, production of miRNAs involved in gene silencing by miRNA, protein binding, regulation of defense response to fungus, regulation of salicylic acid mediated signaling pathway, regulation of transcription by RNA polymerase II, transcription coactivator activity, transcription coregulator activity	true
Gene:1005713855	AT4G03110	AT4G03110.2	protein_coding	Encodes a putative RNA-binding protein that is located in the cytoplasm and is involved in the hypersensitive response and positively regulates salicylic acid-mediated immunity.	ATBRN1; ATRBP-DR1; BRN1; BRUNO-LIKE 1; RBP-DR1; RNA-BINDING PROTEIN-DEFENSE RELATED 1	 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, RNA binding, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mRNA binding, mRNA catabolic process, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, pollen, pollen tube cell, positive regulation of salicylic acid mediated signaling pathway, regulation of photoperiodism, flowering, ribonucleoprotein complex, root, rosette leaf, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:4010713074	AT5G06950	AT5G06950.4	protein_coding	Transcription factor of the B-ZIP family that has high affinity for C-box motifs. Interacts with NPR1 and may regulate PR gene expression. Phosphorylated by a CK2-like protein in vitro. Phosphorylation is enhanced by salicylic acid treatment.	AHBP-1B; ATTGA2; TGA2; TGACG SEQUENCE-SPECIFIC BINDING PROTEIN 2	 nucleus, DNA binding, DNA-binding transcription factor activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, negative regulation of transcription, DNA-templated, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, positive regulation of transcription, DNA-templated, protein binding, response to xenobiotic stimulus, root, seed, sepal, shoot apex, shoot system, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, transcription cis-regulatory region binding, transcription, DNA-templated, vascular leaf, vascular leaf senescent stage	true
Gene:2100919	AT3G04490	AT3G04490.1	protein_coding	Ran effector. XPO4 coordinates the nuclear accumulation of TOPLESS and TOPLESS-Related transcription corepressors, which plays a role in regulating salicylic acid-mediated defense feedback and modulating the strength of immunity induced by cpr5, a nucleoporin mutant.	XPO4	 cytoplasm, guard cell, nuclear export, nuclear export signal receptor activity, nuclear pore, protein binding, protein export from nucleus	false
Gene:2025930	AT1G59870	AT1G59870.1	protein_coding	ATP binding cassette transporter. Localized to the plasma membrane in uninfected cells. In infected leaves, the protein concentrated at  infection sites. Contributes to nonhost resistance to inappropriate pathogens that enter by direct penetration in a salicylic acid–dependent manner. Required for mlo resistance.  Has Cd transporter activity (Cd2+ extrusion pump) and contributes to heavy metal resistance. The mRNA is cell-to-cell mobile.	ABCG36; ARABIDOPSIS PLEIOTROPIC DRUG RESISTANCE 8; ARABIDOPSIS THALIANA ATP-BINDING CASSETTE G36; ATABCG36; ATP-BINDING CASSETTE G36; ATPDR8; PDR8; PEN3; PENETRATION 3; PLEIOTROPIC DRUG RESISTANCE 8	 chloroplast, mitochondrion, plasma membrane, vacuolar membrane, chloroplast envelope, vascular leaf, plant callus, cultured plant cell, ATPase-coupled transmembrane transporter activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, NOT chloroplast, PAMP-triggered immunity signalling pathway, auxin efflux transmembrane transporter activity, auxin polar transport, cadmium ion transmembrane transporter activity, cadmium ion transport, carpel, cauline leaf, cell-to-cell mobile RNA, cellular detoxification, cellular response to indolebutyric acid stimulus, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cotyledon development, coumarin metabolic process, cultured plant cell, defense response by callose deposition in cell wall, defense response to bacterium, defense response to fungus, defense response to oomycetes, efflux transmembrane transporter activity, endoplasmic reticulum, export from cell, flower, flower pedicel, flowering stage, guard cell, hypocotyl, indole glucosinolate catabolic process, inflorescence meristem, lateral root cap, leaf apex, leaf epidermis, leaf lamina base, mRNA binding, mature plant embryo stage, mitochondrion, negative regulation of defense response, petal, petal differentiation and expansion stage, petiole, plant callus, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type hypersensitive response, plasma membrane, pollen, protein binding, regulation of auxin mediated signaling pathway, regulation of defense response by callose deposition, regulation of lateral root development, response to abscisic acid, response to auxin, response to bacterium, response to chitin, response to fungus, response to heat, response to molecule of bacterial origin, response to molecule of fungal origin, response to molecule of oomycetes origin, response to oomycetes, response to salt stress, response to water deprivation, root, root development, root epidermis, root hair cell development, seed, sepal, shoot apex, shoot system, sodium ion homeostasis, stamen, stem, systemic acquired resistance, thymidine metabolic process, trans-Golgi network, transmembrane transport, vacuolar membrane, vascular leaf, vascular leaf senescent stage	false
