TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2060245	AT2G32510	AT2G32510.1	protein_coding	Member of MEKK subfamily involved in wound and JA induced signaling.Interacts with At5g40440, and activates At1g59580.	MAPKKK17; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 17	 nucleus, MAP kinase kinase kinase activity, abscisic acid-activated signaling pathway, carpel, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, nucleus, petal differentiation and expansion stage, pollen, protein binding, protein kinase binding, protein phosphorylation, protein serine/threonine kinase activity, response to abscisic acid, response to osmotic stress, root, sepal, signal transduction	false
Gene:2077416	AT3G07980	AT3G07980.1	protein_coding	MAP3K epsilon protein kinase 2 is functionally redundant with MAP3Ke1. Required  for pollen development but not essential.	MAP3K EPSILON PROTEIN KINASE 2; MAP3KE2; MAPKKK6; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 6	 vacuole, ATP binding, M germinated pollen stage, guard cell, nucleolus, plasma membrane, plasma membrane organization, pollen, pollen development, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of cell division, vacuole	false
Gene:1009022172	AT4G31170	AT4G31170.3	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532548968	AT4G31170	AT4G31170.8	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2174968	AT5G66850	AT5G66850.1	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.	MAPKKK5; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 5	 chloroplast, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase kinase kinase activity, carpel, cauline leaf, cellular response to chitin, chloroplast, collective leaf structure, cotyledon, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, obsolete activation of MAPK activity, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, regulation of defense response by callose deposition, regulation of defense response to bacterium, regulation of defense response to fungus, regulation of innate immune response, response to chitin, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2062896	AT2G46070	AT2G46070.1	protein_coding	Encodes a MAP kinase protein. MPK12 interacts with the IBR5 protein phosphatase in vitro and in vivo, and it can be dephosphorylated and inactivated by IBR5. MPK12 appears to be a negative regulator of auxin signlaing. MPK12 RNAi lines are hypersensitive to auxin in root elongation and transcriptional response assays, but they appear to have normal sensitivity to ABA. MPK12 is a nuclear protein and its kinase activity is increased following auxin treatment. MPK12 transcripts are widely expressed in seedlings, but MPK12 expression is stronger in guard cells than in other cell types in mature plants.	ATMPK12; MAPK12; MITOGEN-ACTIVATED PROTEIN KINASE 12; MPK12	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase activity, cauline leaf, cellular response to carbon dioxide, collective leaf structure, cotyledon, cytoplasm, flower, flowering stage, fruit, guard cell, intracellular signal transduction, kinase activity, leaf apex, leaf lamina base, nucleus, petal, petal differentiation and expansion stage, petiole, pollen, protein autophosphorylation, protein binding, protein serine/threonine kinase activity, protein tyrosine kinase activity, regulation of stomatal closure, regulation of stomatal movement, response to auxin, response to indolebutyric acid, root, rosette leaf, seedling development stage, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2118115	AT4G12020	AT4G12020.1	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002,7(7):301. Co-regulates with DSC1  basal levels of immunity to root-knot nematodes.	ATWRKY19; MAPK/ERK KINASE KINASE 4; MAPKKK11; MEKK4; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 11; WRKY19	 cytoplasm, chloroplast envelope, ADP binding, DNA-binding transcription factor activity, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, chloroplast, chloroplast envelope, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of transcription, DNA-templated, root, seed, sepal, sequence-specific DNA binding, shoot apex, shoot system, stamen, stem, transcription cis-regulatory region binding, vascular leaf, vascular leaf senescent stage	false
Gene:2082394	AT3G06110	AT3G06110.1	protein_coding	Encodes a nuclear-localized MAP kinase phosphatase. Plants with reduced levels of MKP2 transcripts are hypersensitive to ozone and ozone-mediated activation of MPK3 and MPK6 is prolonged in these plants.	ARABIDOPSIS MAPK PHOSPHATASE 2; ATMKP2; DSPTP1B; DUAL-SPECIFICITY PROTEIN PHOSPHATASE 1B; MAPK PHOSPHATASE 2; MKP2	 cytoplasm, plasma membrane, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase phosphatase activity, MAP kinase tyrosine/serine/threonine phosphatase activity, NOT calmodulin binding, carpel, cauline leaf, cellular response to oxidative stress, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitogen-activated protein kinase binding, negative regulation of MAP kinase activity, negative regulation of plant-type hypersensitive response, nucleus, obsolete inactivation of MAPK activity, peptidyl-threonine dephosphorylation, peptidyl-tyrosine dephosphorylation, petal, petal differentiation and expansion stage, petiole, phosphoprotein phosphatase activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein binding, protein dephosphorylation, protein serine phosphatase activity, protein threonine phosphatase activity, protein tyrosine phosphatase activity, protein tyrosine/threonine phosphatase activity, response to oxidative stress, response to ozone, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6530296964	AT3G06110	AT3G06110.3	protein_coding	Encodes a nuclear-localized MAP kinase phosphatase. Plants with reduced levels of MKP2 transcripts are hypersensitive to ozone and ozone-mediated activation of MPK3 and MPK6 is prolonged in these plants.	MAPK PHOSPHATASE 2; MKP2	 cytoplasm, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase phosphatase activity, MAP kinase tyrosine/serine/threonine phosphatase activity, NOT calmodulin binding, carpel, cauline leaf, cellular response to oxidative stress, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitogen-activated protein kinase binding, negative regulation of MAP kinase activity, negative regulation of plant-type hypersensitive response, nucleus, obsolete inactivation of MAPK activity, peptidyl-threonine dephosphorylation, peptidyl-tyrosine dephosphorylation, petal, petal differentiation and expansion stage, petiole, phosphoprotein phosphatase activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein binding, protein dephosphorylation, protein serine phosphatase activity, protein threonine phosphatase activity, protein tyrosine phosphatase activity, protein tyrosine/threonine phosphatase activity, response to oxidative stress, response to ozone, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2035988	AT1G09000	AT1G09000.1	protein_coding	NPK1-related protein kinase 1S	ANP1; MAP KINASE KINASE KINASE 1; MAPKKK1; NP1; NPK1-RELATED PROTEIN KINASE 1	 cytoplasm, MAP kinase kinase kinase activity, MAPK cascade, cytoplasm, flower, flower development, guard cell, mature plant embryo stage, nucleus, obsolete activation of MAPKK activity, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, response to oxidative stress, root, seed, shoot apex, vascular leaf, whole plant	true
Gene:6532556219	AT4G26070	AT4G26070.5	protein_coding	Member of MAP Kinase Kinase.  Likely functions in a stress-activated MAPK pathway. Can phosphorylate the MAPK AtMPK4, in response to stress. Gets phosphorylated by MEKK1 in response to wounding.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase activity, MAPK cascade, NOT response to hydrogen peroxide, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to other organism, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen-pistil interaction, protein binding, protein phosphorylation, response to hydrogen peroxide, response to molecule of bacterial origin, response to water deprivation, response to wounding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3689207	AT1G34245	AT1G34245.1	protein_coding	Encodes a secretory peptide EPF2 expressed in proliferating cells of the stomatal lineage, known as meristemoids, and in guard mother cells, the progenitors of stomata.  Controls asymmetric cell divisions during stomatal development.  EPF2 is related to EPF1, also involved in stomatal development. Its transcript levels change after inducing MUTE expression in a mute background. EPF2 binds to the ER receptor triggering MAPK activation that in turn inhibits stomatal development. EPF2 competes with STOMAGEN for binding to receptor protein kinases ER, and TMM.	EPF2; EPIDERMAL PATTERNING FACTOR 2	 extracellular region, LP.04 four leaves visible stage, LP.12 twelve leaves visible stage, cauline leaf, collective leaf structure, extracellular region, flower, flower pedicel, flowering stage, guard cell, guard cell differentiation, guard mother cell, initial cell, leaf lamina base, mature plant embryo stage, negative regulation of stomatal complex development, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant epidermis morphogenesis, protein kinase binding, root, rosette leaf, seed, sepal, shoot apex, shoot system, stem, stomatal complex development, vascular leaf, vascular leaf senescent stage	true
Gene:2057731	AT2G26330	AT2G26330.1	protein_coding	Homologous to receptor protein kinases. Involved in specification of organs originating from the shoot apical meristem. Contains a cytoplasmic protein kinase catalytic domain, a transmembrane region, and an extracellular leucine-rich repeat.  ER has been identified as a quantitative trait locus for transpiration efficiency by influencing epidermal and mesophyll development, stomatal density and porosity of leaves. It has been implicated in resistance to the bacterium Ralstonia solanacearum and to the necrotrophic fungus Plectosphaerella cucumerina.  Together with ERL1 and ERL2, ER governs the initial decision of protodermal cells to either divide proliferatively to produce pavement cells or divide asymmetrically to generate stomatal complexes. ER binds to the peptides STOMAGEN and EPF2 which compete for the same binding site. The ER-EFP2 complex activates MAPK signaling that inhibits stomatal development. ER-STOMAGEN does not activate MAPK signaling. Plants harboring loss of function alleles of er are more susceptible to heat stress than wild type.  In Arabidopsis and other organisms, overexpression of ER confers thermotolerance via as yet undefined mechanisms.	ER; ERECTA; QRP1; QUANTITATIVE RESISTANCE TO PLECTOSPHAERELLA 1	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, cellular heat acclimation, collective leaf structure, defense response to bacterium, defense response to fungus, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, inflorescence morphogenesis, leaf apex, leaf lamina base, leaf morphogenesis, mature plant embryo stage, mitochondrion, peptide binding, petal, petal differentiation and expansion stage, petiole, phloem or xylem histogenesis, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant-type cell wall organization, plasma membrane, polarity specification of adaxial/abaxial axis, pollen, protein binding, protein phosphorylation, protein serine kinase activity, receptor serine/threonine kinase binding, regulation of cell adhesion, regulation of cell division, regulation of cell growth, regulation of plant organ morphogenesis, seed, sepal, shoot apex, shoot apical meristem, shoot system, signaling receptor binding, stamen, stem, stomatal complex morphogenesis, transmembrane receptor protein kinase activity, transpiration, vascular leaf, vascular leaf primordium, vascular leaf senescent stage	true
Gene:6532550022	AT3G18040	AT3G18040.3	protein_coding	Encodes a protein with similarity to MAP kinases (MAPK9).Expressed preferentially in guard cells and appears to be involved in reactive oxygen species mediated ABA signaling.		 nucleus, ATP binding, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, MAP kinase activity, abscisic acid-activated signaling pathway, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005714211	AT4G26070	AT4G26070.2	protein_coding	Member of MAP Kinase Kinase.  Likely functions in a stress-activated MAPK pathway. Can phosphorylate the MAPK AtMPK4, in response to stress. Gets phosphorylated by MEKK1 in response to wounding.	ATMEK1; MAP KINASE/ ERK KINASE 1; MEK1; MITOGEN ACTIVATED PROTEIN KINASE KINASE 1; MKK1; NMAPKK	 chloroplast, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase activity, MAPK cascade, NOT response to hydrogen peroxide, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to other organism, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen-pistil interaction, protein binding, protein phosphorylation, response to hydrogen peroxide, response to molecule of bacterial origin, response to water deprivation, response to wounding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532563664	AT3G07980	AT3G07980.2	protein_coding	MAP3K epsilon protein kinase 2 is functionally redundant with MAP3Ke1. Required  for pollen development but not essential.		 ATP binding, M germinated pollen stage, guard cell, nucleolus, plasma membrane, plasma membrane organization, pollen, pollen development, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, regulation of cell division, vacuole	false
Gene:2124942	AT4G01370	AT4G01370.1	protein_coding	Encodes a nuclear and cytoplasmically localized  MAP kinase involved in mediating responses to pathogens.  Its substrates include MKS1 and probably MAP65-1.The MAP65-1 interaction is involved in mediating cortical microtuble organization. Required for male-specific meiotic cytokinesis. The mRNA is cell-to-cell mobile.	ATMPK4; MAP KINASE 4; MAPK4; MPK4	 cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase activity, carpel, cauline leaf, cell plate, cell-to-cell mobile RNA, cellular response to carbon dioxide, collective leaf structure, cortical microtubule organization, cotyledon, cultured plant cell, cytokinesis by cell plate formation, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hyperosmotic response, hypocotyl, hypotonic salinity response, inflorescence meristem, intracellular signal transduction, jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway, kinase activity, leaf apex, leaf lamina base, male meiosis cytokinesis, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, phosphorylation, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen development, protein binding, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, regulation of stomatal closure, regulation of stomatal movement, response to abscisic acid, response to cold, response to fungus, response to salt stress, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, systemic acquired resistance, salicylic acid mediated signaling pathway, vascular leaf, vascular leaf senescent stage	true
Gene:2133538	AT4G08480	AT4G08480.1	protein_coding	Encodes a member of the A1 subgroup of the MEKK (MAPK/ERK kinase kinase) family. MEKK is another name for Mitogen-Activated Protein Kinase Kinase Kinase (MAPKKK or MAP3K).  This subgroup has four members: At4g08500 (MEKK1, also known as ARAKIN, MAP3Kb1, MAPKKK8), At4g08480 (MEKK2, also known as MAP3Kb4, MAPKKK9),  At4g08470 (MEKK3, also known as MAP3Kb3, MAPKKK10) and At4g12020 (MEKK4, also known as MAP3Kb5, MAPKKK11, WRKY19).  Nomenclatures for mitogen-activated protein kinases are described in Trends in Plant Science 2002, 7(7):301.	MAPK/ERK KINASE KINASE 2; MAPKKK9; MEKK2; MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 9; SUMM1; SUPPRESSOR OF MKK1 MKK2 1	 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein phosphorylation, regulation of defense response, response to L-glutamate, root, root system development, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:2120854	AT4G26070	AT4G26070.1	protein_coding	Member of MAP Kinase Kinase.  Likely functions in a stress-activated MAPK pathway. Can phosphorylate the MAPK AtMPK4, in response to stress. Gets phosphorylated by MEKK1 in response to wounding.	ATMEK1; MAP KINASE/ ERK KINASE 1; MEK1; MITOGEN ACTIVATED PROTEIN KINASE KINASE 1; MKK1; NMAPKK	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase activity, MAPK cascade, NOT response to hydrogen peroxide, carpel, cauline leaf, chloroplast, collective leaf structure, cotyledon, defense response to bacterium, defense response to other organism, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen-pistil interaction, protein binding, protein phosphorylation, response to hydrogen peroxide, response to molecule of bacterial origin, response to water deprivation, response to wounding, root, seed, seedling development stage, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:6532548950	AT4G31170	AT4G31170.5	protein_coding	Protein kinase superfamily protein;(source:Araport11)	RAF-LIKE MAPKKK 28; RAF28	 nucleus, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, root epidermal cell differentiation, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2181914	AT5G11620	AT5G11620.1	protein_coding	SWIM zinc finger family protein / mitogen-activated protein kinase kinase kinase (MAPKKK)-like protein;(source:Araport11)		 nucleus, nucleus, ubiquitin protein ligase activity, zinc ion binding	true
Gene:6532545757	AT3G24715	AT3G24715.3	protein_coding	HCR1 belongs to the B4 group of Raf-like MAPKKKs. It corresponds to a root hydraulic pressure QTL between Col-0 and Bur-0 accessions and appears to contribute to variation in root pressure in different haplotypes. It is involved in potassium-dependent response to hypoxia.		 nucleus, LP.10 ten leaves visible stage, carpel, cellular response to hypoxia, collective leaf structure, cytoplasm, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, kinase activity, nucleolus, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, protein kinase activity, protein phosphorylation, root, root stele, sepal, shoot system, signal transduction, vascular leaf, water transport	false
Gene:2143008	AT5G11850	AT5G11850.1	protein_coding	MAP3 kinase involved phosphorylation of a critical Ser171 for OST1/SnRK2.6 activation.	M3KDELTA1; MAPKKK DELTA-1; MKD1	 nucleus, plasma membrane, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, protein kinase activity, protein phosphorylation, protein serine/threonine/tyrosine kinase activity, root, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:1005715285	AT1G15400	AT1G15400.2	protein_coding	Tightly connected with MAPK signaling to fine-tune stomatal production and patterning.	MAPK SUBSTRATES IN THE STOMATAL LINEAGE 2; MASS2	 nucleus, plasma membrane, cultured plant cell, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, epidermis, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, stomatal complex, vascular leaf, vascular leaf senescent stage	true
Gene:6532550124	AT1G53570	AT1G53570.7	protein_coding	Encodes a member of the MEKK subfamily that functions redundantly with MAPKKK3 to activate MPK3/6 downstream of multiple pattern recognition receptors and confer resistance to both bacterial and fungal pathogens.		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, MAP kinase kinase kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, pattern recognition receptor signaling pathway, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, protein kinase activity, protein phosphorylation, regulation of defense response to bacterium, regulation of defense response to fungus, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
